Root,Serial,Word,Guideword,Level,part_of_speech,Topic
5793,05-5793-01-1,tasteless,FOOD,C1,adjective,food and drink
5795,05-5795-12-1,tax,-,C1,verb,money
5803,05-5803-08-1,teamwork,-,C1,noun,-
5808,05-5808-02-1,technically,SCIENCE/INDUSTRY,C1,adverb,-
5809,05-5809-08-1,technician,-,C1,noun,work
5811,05-5811-08-1,techno,-,C1,noun,arts and media
5813,05-5813-02-1,technologically,-,C1,adverb,technology
5815,05-5815-01-1,tedious,-,C1,adjective,describing things
5823,05-5823-08-1,telly,-,C1,noun,arts and media
5832,05-5832-08-1,tendency,-,C1,noun,-
5845,05-5845-01-1,terrific,LARGE/SERIOUS,C1,adjective,describing things
5854,05-5854-01-1,tertiary,-,C1,adjective,education
5860,05-5860-08-1,texture,-,C1,noun,-
5864,05-5864-01-1,thankful,-,C1,adjective,-
5865,05-5865-02-1,thankfully,-,C1,adverb,-
5891,05-5891-01-1,therapeutic,HEALTH,C1,adjective,body and health
5891,05-5891-01-2,therapeutic,RELAXED,C1,adjective,-
5892,05-5892-08-1,therapist,-,C1,noun,buildings
5896,05-5896-02-1,thereby,-,C1,adverb,-
5914,05-5914-02-1,this,-,C1,adverb,describing things
5920,05-5920-01-1,thoughtful,CAREFULLY CONSIDERING,C1,adjective,people: personality
5926,05-5926-12-1,threaten,DAMAGE,C1,verb,-
5929,05-5929-08-1,thrill,-,C1,noun,-
5933,05-5933-12-1,thrive,-,C1,verb,-
5938,05-5938-10-1,throughout,EVERYWHERE,C1,preposition,describing things
5937,05-5937-01-1,through,-,C1,adjective,-
5938,05-5938-02-1,throughout,-,C1,adverb,-
5956,05-5956-08-1,time,IN A PLACE,C1,noun,-
5957,05-5957-01-1,time-consuming,-,C1,adjective,-
5964,05-5964-08-1,tip,END,C1,noun,-
5973,05-5973-08-1,toast,DRINK,C1,noun,-
5974,05-5974-08-1,tobacco,-,C1,noun,natural world
5981,05-5981-08-1,token,LOVE/THANKS,C1,noun,-
5983,05-5983-01-1,tolerant,-,C1,adjective,-
5985,05-5985-08-1,toll,MONEY,C1,noun,-
5994,05-5994-08-1,tool,SOMETHING HELPFUL,C1,noun,-
6004,05-6004-08-1,torture,BORING/UNPLEASANT,C1,noun,-
6005,05-6005-12-1,total,-,C1,verb,people: actions
6016,05-6016-10-1,towards,PURPOSE,C1,preposition,-
6016,05-6016-10-2,towards,POSITION,C1,preposition,-
6022,05-6022-12-1,trace,ORIGIN,C1,verb,people: actions
6022,05-6022-12-2,trace,FIND,C1,verb,people: actions
6023,05-6023-08-1,track,TRAINS,C1,noun,travel
6026,05-6026-08-1,trade,AREA OF BUSINESS,C1,noun,work
6039,05-6039-08-1,trainee,-,C1,noun,work
6044,05-6044-01-1,tranquil,-,C1,adjective,describing things
6046,05-6046-08-1,transaction,-,C1,noun,"money, shopping"
6049,05-6049-08-1,transformation,-,C1,noun,-
6055,05-6055-12-1,transmit,RADIO/TELEVISION,C1,verb,"arts and media, technology"
6059,05-6059-08-1,transportation,-,C1,noun,travel
6074,05-6074-08-1,trek,-,C1,noun,"people: actions, travel"
6080,05-6080-08-1,trial,TEST,C1,noun,-
6087,05-6087-12-1,trigger,-,C1,verb,-
6091,05-6091-08-1,triumph,SUCCESS,C1,noun,shopping
6098,05-6098-01-1,troubled,-,C1,adjective,-
6103,05-6103-02-1,truly,SINCERELY,C1,adverb,communication
6107,05-6107-01-1,trustworthy,-,C1,adjective,people: personality
6111,05-6111-08-1,tuition,-,C1,noun,-
6113,05-6113-08-1,tune,MUSICAL NOTES,C1,noun,arts and media
6120,05-6120-08-1,turnover,BUSINESS,C1,noun,money
6126,05-6126-12-1,twist,INJURE,C1,verb,body and health
6126,05-6126-08-2,twist,-,C1,noun,-
6129,05-6129-08-1,type,PERSON,C1,noun,people: personality
6133,05-6133-01-1,ultimate,FINAL,C1,adjective,-
6134,05-6134-02-1,ultimately,FINALLY,C1,adverb,-
6138,05-6138-01-1,unaffordable,-,C1,adjective,money
6142,05-6142-01-1,unattractive,NOT INTERESTING,C1,adjective,-
6144,05-6144-01-1,unavoidable,-,C1,adjective,-
6143,05-6143-01-1,unavailable,CANNOT DO SOMETHING,C1,adjective,-
6152,05-6152-08-1,uncertainty,-,C1,noun,-
6156,05-6156-01-1,uncomfortable,EMBARRASSED,C1,adjective,people: personality
6157,05-6157-02-1,uncomfortably,-,C1,adverb,-
6158,05-6158-01-1,uncommon,-,C1,adjective,-
6162,05-6162-01-1,unconventional,-,C1,adjective,people: personality
6164,05-6164-12-1,uncover,-,C1,verb,-
6165,05-6165-01-1,undeniable,-,C1,adjective,-
6169,05-6169-12-1,underestimate,PERSON,C1,verb,-
6170,05-6170-12-1,undergo,-,C1,verb,-
6176,05-6176-01-1,underpaid,-,C1,adjective,-
6180,05-6180-02-1,understandably,-,C1,adverb,-
6182,05-6182-12-1,undertake,DO,C1,verb,people: actions
6209,05-6209-12-1,unfold,OPEN,C1,verb,people: actions
6210,05-6210-01-1,unforeseen,-,C1,adjective,-
6218,05-6218-01-1,unhelpful,NOT IMPROVE,C1,adjective,-
6227,05-6227-08-1,unit,PEOPLE,C1,noun,relationships
6228,05-6228-12-1,unite,-,C1,verb,-
6230,05-6230-08-1,unity,-,C1,noun,-
6232,05-6232-02-1,universally,-,C1,adverb,-
6234,05-6234-01-1,unjustified,-,C1,adjective,-
6241,05-6241-12-1,unload,SHIP/AIRCRAFT,C1,verb,-
6244,05-6244-01-1,unmarried,-,C1,adjective,relationships
6246,05-6246-02-1,unnecessarily,-,C1,adverb,-
6248,05-6248-01-1,unnoticed,-,C1,adjective,-
6250,05-6250-01-1,unpaid,NOT PAID,C1,adjective,-
6250,05-6250-01-2,unpaid,WORK FOR FREE,C1,adjective,-
6251,05-6251-01-1,unpleasant,RUDE,C1,adjective,people: personality
6255,05-6255-01-1,unproductive,-,C1,adjective,-
6256,05-6256-01-1,unprofessional,-,C1,adjective,"people: personality, work"
6257,05-6257-01-1,unqualified,-,C1,adjective,-
6258,05-6258-02-1,unquestionably,-,C1,adverb,-
6259,05-6259-01-1,unreal,-,C1,adjective,-
6263,05-6263-01-1,unrelated,-,C1,adjective,-
6262,05-6262-02-1,unreasonably,-,C1,adverb,people: personality
6266,05-6266-01-1,unsafe,DANGEROUS,C1,adjective,-
6266,05-6266-01-2,unsafe,IN DANGER,C1,adjective,-
6269,05-6269-01-1,unsolved,-,C1,adjective,-
6270,05-6270-01-1,unspoiled,-,C1,adjective,describing things
6272,05-6272-02-1,unsuccessfully,-,C1,adverb,-
6276,05-6276-01-1,unthinkable,-,C1,adjective,-
6280,05-6280-01-1,untouched,-,C1,adjective,-
6281,05-6281-01-1,untrue,-,C1,adjective,-
6283,05-6283-01-1,unwanted,-,C1,adjective,-
6286,05-6286-02-1,unwillingly,-,C1,adverb,people: personality
6288,05-6288-12-1,unwind,RELAX,C1,verb,-
6287,05-6287-08-1,unwillingness,-,C1,noun,people: personality
6293,05-6293-01-1,upcoming,-,C1,adjective,-
6302,05-6302-01-1,upper-class,-,C1,adjective,-
5878,05-5878-08-1,the upper class,-,C1,noun,-
6307,05-6307-01-1,upward,-,C1,adjective,-
6308,05-6308-02-1,upwards,HIGHER LEVEL,C1,adverb,-
6314,05-6314-08-1,usage,WORDS,C1,noun,-
6314,05-6314-08-2,usage,AMOUNT,C1,noun,-
6317,05-6317-08-1,usefulness,-,C1,noun,-
6322,05-6322-01-1,utmost,EMPHASIS,C1,adjective,-
6324,05-6324-02-1,utterly,-,C1,adverb,-
6325,05-6325-08-1,vacancy,ROOM,C1,noun,travel
6325,05-6325-08-2,vacancy,JOB,C1,noun,work
6330,05-6330-01-1,vague,NOT CLEAR,C1,adjective,-
6342,05-6342-08-1,variable,-,C1,noun,-
6342,05-6342-01-2,variable,-,C1,adjective,-
6352,05-6352-08-1,vegetation,-,C1,noun,-
6354,05-6354-08-1,veil,-,C1,noun,clothes
6355,05-6355-08-1,vein,-,C1,noun,body and health
6362,05-6362-12-1,verify,-,C1,verb,-
6365,05-6365-08-1,version,DESCRIPTION,C1,noun,-
6366,05-6366-10-1,versus,COMPARED WITH,C1,preposition,-
6366,05-6366-10-2,versus,AGAINST,C1,preposition,shopping
6367,05-6367-01-1,vertical,-,C1,adjective,-
6369,05-6369-08-1,vest,UNDERWEAR,C1,noun,clothes
6375,05-6375-02-1,vice versa,-,C1,adverb,-
6384,05-6384-08-1,viewpoint,-,C1,noun,-
6387,05-6387-08-1,vine,-,C1,noun,natural world
6395,05-6395-01-1,virtual,ALMOST,C1,adjective,-
6401,05-6401-01-1,visible,OBVIOUS,C1,adjective,-
6403,05-6403-08-1,vision,ABILITY TO PLAN,C1,noun,-
6414,05-6414-08-1,vocabulary,LANGUAGE,C1,noun,-
6422,05-6422-01-1,voluntary,-,C1,adjective,-
6423,05-6423-12-1,volunteer,-,C1,verb,communication
6433,05-6433-12-1,wait,NOT DO SOMETHING,C1,verb,-
6437,05-6437-08-1,walk,PATH,C1,noun,-
6438,05-6438-08-1,walker,-,C1,noun,-
6446,05-6446-08-1,wardrobe,CLOTHES,C1,noun,clothes
6453,05-6453-08-1,warrior,-,C1,noun,-
6464,05-6464-12-1,wave,MOVE SIDE TO SIDE,C1,verb,-
6465,05-6465-08-1,way,MANNER,C1,noun,-
6467,05-6467-01-1,weak,REASON,C1,adjective,-
6467,05-6467-01-2,weak,LIKELY TO FAIL,C1,adjective,-
6468,05-6468-12-1,weaken,LOSE POWER,C1,verb,-
6493,05-6493-02-1,well,CONSIDERABLY,C1,adverb,communication
6494,05-6494-01-1,well-balanced,PERSON,C1,adjective,people: personality
6495,05-6495-08-1,well-being,-,C1,noun,body and health
6498,05-6498-01-1,well-educated,-,C1,adjective,education
6499,05-6499-01-1,well-equipped,-,C1,adjective,-
6500,05-6500-01-1,well-informed,-,C1,adjective,-
6502,05-6502-01-1,well-off,-,C1,adjective,money
6505,05-6505-01-1,well-qualified,-,C1,adjective,education
6543,05-6543-01-1,widespread,-,C1,adjective,-
6552,05-6552-08-1,will,WHAT SOMEONE WANTS,C1,noun,people: personality
6557,05-6557-08-1,win,-,C1,noun,shopping
6573,05-6573-02-1,wisely,-,C1,adverb,-
6575,05-6575-08-1,wit,-,C1,noun,people: personality
6576,05-6576-08-1,witch,-,C1,noun,-
6578,05-6578-12-1,withdraw,MONEY,C1,verb,money
6578,05-6578-12-2,withdraw,REMOVE,C1,verb,-
6581,05-6581-10-1,within,INSIDE,C1,preposition,-
6598,05-6598-08-1,workforce,COMPANY,C1,noun,work
5879,05-5879-08-1,the working class,-,C1,noun,-
6600,05-6600-01-1,working-class,-,C1,adjective,-
6602,05-6602-08-1,workplace,-,C1,noun,work
6603,05-6603-08-1,workshop,-,C1,noun,education
6610,05-6610-08-1,worse,-,C1,noun,-
6611,05-6611-12-1,worsen,-,C1,verb,-
6612,05-6612-12-1,worship,RELIGION,C1,verb,-
6612,05-6612-12-2,worship,ADMIRE,C1,verb,-
6614,05-6614-01-1,worthless,NOT IMPORTANT,C1,adjective,-
6616,05-6616-01-1,worthy,DESERVING RESPECT,C1,adjective,-
6632,05-6632-01-1,wrong,NOT SUITABLE,C1,adjective,-
6644,05-6644-02-1,yet,IN THE FUTURE,C1,adverb,-
6650,05-6650-08-1,youngster,-,C1,noun,-
0049,06-0049-01-1,able,CLEVER,C2,adjective,people: personality
0055,06-0055-02-1,above,TOO IMPORTANT,C2,adverb,-
0057,06-0057-01-1,abrupt,SUDDEN,C2,adjective,-
0057,06-0057-01-2,abrupt,RUDE,C2,adjective,people: personality
0058,06-0058-02-1,abruptly,-,C2,adverb,-
0066,06-0066-08-1,abuse,LANGUAGE,C2,noun,communication
0067,06-0067-01-1,abusive,-,C2,adjective,-
0068,06-0068-01-1,academic,CLEVER,C2,adjective,people: personality
0069,06-0069-12-1,accelerate,VEHICLE,C2,verb,travel
0076,06-0076-01-1,accessible,UNDERSTAND,C2,adjective,-
0083,06-0083-12-1,accompany,MUSIC,C2,verb,arts and media
0087,06-0087-01-1,accountable,-,C2,adjective,-
0090,06-0090-08-1,accumulation,-,C2,noun,-
0103,06-0103-08-1,acre,-,C2,noun,describing things
0105,06-0105-08-1,act,FALSE BEHAVIOUR,C2,noun,-
0106,06-0106-08-1,action,FIGHTING,C2,noun,-
0106,06-0106-08-2,action,PROCESS,C2,noun,-
0124,06-0124-12-1,address,SPEAK,C2,verb,communication
0124,06-0124-12-2,address,BUILDING DETAILS,C2,verb,-
0127,06-0127-01-1,adjacent,-,C2,adjective,describing things
0139,06-0139-08-1,adolescent,-,C2,noun,people: appearance
0157,06-0157-12-1,advocate,-,C2,verb,-
0157,06-0157-08-2,advocate,-,C2,noun,-
0162,06-0162-01-1,affectionate,-,C2,adjective,people: personality
0166,06-0166-10-1,after,NAMED FOR,C2,preposition,-
0171,06-0171-08-1,age,OLD,C2,noun,-
0174,06-0174-08-1,agenda,IMPORTANT SUBJECTS,C2,noun,-
0184,06-0184-01-1,ahead,MORE PROGRESS,C2,adjective,-
0187,06-0187-08-1,air,QUALITY,C2,noun,-
0193,06-0193-08-1,alarm,WORRY,C2,noun,-
0196,06-0196-04-1,albeit,-,C2,conjunction,-
0199,06-0199-01-1,alcoholic,PERSON,C2,adjective,people: personality
0199,06-0199-08-2,alcoholic,-,C2,noun,-
0200,06-0200-12-1,alert,-,C2,verb,-
0202,06-0202-01-1,alive,CONTINUING,C2,adjective,-
0202,06-0202-01-2,alive,PLACE,C2,adjective,-
0206,06-0206-12-1,allege,-,C2,verb,communication
0208,06-0208-02-1,allegedly,-,C2,adverb,-
0209,06-0209-08-1,alliance,-,C2,noun,-
0210,06-0210-01-1,allied,-,C2,adjective,-
0212,06-0212-08-1,allocation,SHARE,C2,noun,-
0212,06-0212-08-2,allocation,PROCESS,C2,noun,-
0213,06-0213-12-1,allow,NOT PREVENT,C2,verb,-
0215,06-0215-08-1,ally,COUNTRY,C2,noun,-
0217,06-0217-01-1,alone,ONLY ONE,C2,adjective,-
0241,06-0241-08-1,ambiguity,-,C2,noun,-
0242,06-0242-01-1,ambiguous,-,C2,adjective,-
0246,06-0246-12-1,amend,-,C2,verb,-
0248,06-0248-10-1,amid,AMONG,C2,preposition,-
0258,06-0258-01-1,analogous,-,C2,adjective,-
0259,06-0259-08-1,analogy,-,C2,noun,-
0265,06-0265-08-1,anchor,BOAT,C2,noun,-
0265,06-0265-08-2,anchor,SUPPORT,C2,noun,-
0265,06-0265-12-3,anchor,BOAT,C2,verb,-
0265,06-0265-12-4,anchor,FASTEN,C2,verb,-
0274,06-0274-01-1,animated,EXCITEMENT,C2,adjective,people: personality
0286,06-0286-01-1,anonymous,-,C2,adjective,-
0291,06-0291-08-1,antibiotic,-,C2,noun,body and health
0293,06-0293-08-1,anticipation,WAITING,C2,noun,-
0308,06-0308-01-1,apologetic,-,C2,adjective,people: personality
0312,06-0312-01-1,appalling,SHOCKING,C2,adjective,describing things
0315,06-0315-12-1,appeal,FORMALLY ASK,C2,verb,-
0319,06-0319-12-1,applaud,PRAISE,C2,verb,-
0323,06-0323-08-1,application,USE,C2,noun,-
0326,06-0326-08-1,appointment,JOB,C2,noun,work
0327,06-0327-12-1,appreciate,UNDERSTAND,C2,verb,-
0336,06-0336-01-1,arbitrary,-,C2,adjective,-
0337,06-0337-08-1,arch,-,C2,noun,-
0337,06-0337-12-2,arch,-,C2,verb,-
0345,06-0345-01-1,arid,-,C2,adjective,natural world
0347,06-0347-08-1,arm,CHAIR,C2,noun,-
0350,06-0350-08-1,army,ORGANIZED GROUP,C2,noun,-
0351,06-0351-02-1,around,EXISTING,C2,adverb,-
0352,06-0352-12-1,arouse,-,C2,verb,-
0356,06-0356-08-1,arrival,BECOME AVAILABLE,C2,noun,-
0362,06-0362-01-1,artificial,NOT SINCERE,C2,adjective,people: personality
0363,06-0363-08-1,artificial intelligence,-,C2,noun,-
0373,06-0373-08-1,aspiration,-,C2,noun,-
0375,06-0375-08-1,assault,-,C2,noun,-
0375,06-0375-12-2,assault,-,C2,verb,-
0376,06-0376-12-1,assemble,GROUP,C2,verb,-
0376,06-0376-12-2,assemble,BUILD,C2,verb,-
0377,06-0377-08-1,assembly,GROUP,C2,noun,-
0377,06-0377-08-2,assembly,BUILD,C2,noun,-
0379,06-0379-01-1,assertive,-,C2,adjective,people: personality
0389,06-0389-08-1,association,CONNECTION,C2,noun,-
0392,06-0392-08-1,assurance,CONFIDENCE,C2,noun,people: personality
0397,06-0397-08-1,astronomy,-,C2,noun,natural world
0405,06-0405-12-1,attach,INCLUDE,C2,verb,-
0406,06-0406-08-1,attachment,FEELING,C2,noun,-
0407,06-0407-12-1,attack,DISEASE,C2,verb,body and health
0407,06-0407-08-2,attack,CRITICISM,C2,noun,communication
0409,06-0409-01-1,attainable,-,C2,adjective,-
0416,06-0416-08-1,attraction,FEELING,C2,noun,relationships
0418,06-0418-08-1,attribute,-,C2,noun,-
0428,06-0428-01-1,automatic,PERSON,C2,adjective,-
0428,06-0428-01-2,automatic,CERTAIN,C2,adjective,-
0433,06-0433-08-1,avenue,POSSIBILITY,C2,noun,-
0440,06-0440-02-1,away,CONTINUOUS ACTION,C2,adverb,-
0441,06-0441-08-1,awe,-,C2,noun,-
0442,06-0442-01-1,awesome,SPECIAL,C2,adjective,describing things
0444,06-0444-01-1,awkward,NOT ATTRACTIVE,C2,adjective,people: appearance
0448,06-0448-12-1,back,SUPPORT,C2,verb,-
0451,06-0451-08-1,backing,-,C2,noun,-
0456,06-0456-01-1,backward,-,C2,adjective,-
0466,06-0466-08-1,baggage,FEELINGS,C2,noun,-
0472,06-0472-08-1,balcony,THEATRE,C2,noun,buildings
0479,06-0479-08-1,band,CIRCLE,C2,noun,-
0487,06-0487-08-1,bar,PREVENTING SUCCESS,C2,noun,-
0490,06-0490-01-1,bare,BASIC,C2,adjective,-
0490,06-0490-01-2,bare,EMPTY,C2,adjective,-
0493,06-0493-12-1,bark,SHOUT,C2,verb,communication
0493,06-0493-08-2,bark,TREE,C2,noun,-
0495,06-0495-08-1,barn,-,C2,noun,-
0497,06-0497-08-1,base,MAIN PART,C2,noun,-
0497,06-0497-08-2,base,MAIN PLACE,C2,noun,-
0510,06-0510-08-1,battle,ARGUMENT,C2,noun,-
0510,06-0510-12-2,battle,-,C2,verb,-
0517,06-0517-12-1,bear,HAVE CHILD,C2,verb,body and health
0519,06-0519-12-1,beat,SOUND,C2,verb,-
0525,06-0525-08-1,bed,BOTTOM,C2,noun,natural world
0525,06-0525-08-2,bed,GROUND,C2,noun,-
0530,06-0530-10-1,before,IMPORTANCE,C2,preposition,-
0537,06-0537-10-1,behind,NOT AFFECTING,C2,preposition,-
0538,06-0538-08-1,belief,EFFECTIVE,C2,noun,-
0543,06-0543-02-1,below,RANK,C2,adverb,-
0547,06-0547-10-1,beneath,NOT GOOD ENOUGH,C2,preposition,-
0555,06-0555-08-1,bet,RISK,C2,noun,-
0560,06-0560-02-1,beyond,TIME,C2,adverb,-
0561,06-0561-08-1,bias,-,C2,noun,-
0564,06-0564-08-1,bid,ATTEMPT,C2,noun,-
0564,06-0564-08-2,bid,BUY,C2,noun,money
0564,06-0564-12-3,bid,-,C2,verb,money
0572,06-0572-12-1,bind,TIE,C2,verb,-
0572,06-0572-12-2,bind,UNITE,C2,verb,-
0586,06-0586-08-1,blackmail,-,C2,noun,-
0586,06-0586-12-2,blackmail,-,C2,verb,-
0589,06-0589-01-1,bland,NO TASTE,C2,adjective,food and drink
0589,06-0589-01-2,bland,BORING,C2,adjective,describing things
0590,06-0590-01-1,blank,NO FEELING,C2,adjective,people: personality
0592,06-0592-01-1,bleak,NO HOPE,C2,adjective,-
0591,06-0591-08-1,blanket,LAYER,C2,noun,-
0592,06-0592-01-1,bleak,COLD,C2,adjective,describing things
0594,06-0594-08-1,blend,-,C2,noun,-
0596,06-0596-08-1,blindness,NOT NOTICING,C2,noun,-
0598,06-0598-08-1,blister,-,C2,noun,body and health
0599,06-0599-08-1,block,STOP PROGRESS,C2,noun,-
0599,06-0599-12-2,block,STOP PROGRESS,C2,verb,-
0603,06-0603-08-1,blood,FAMILY ORIGIN,C2,noun,-
0604,06-0604-01-1,bloody,ANGER,C2,adjective,-
0605,06-0605-12-1,blow,SOUND,C2,verb,people: actions
0605,06-0605-08-2,blow,HIT,C2,noun,-
0605,06-0605-08-3,blow,BAD EVENT,C2,noun,-
0606,06-0606-01-1,blue,SAD,C2,adjective,-
0607,06-0607-01-1,blunt,NOT SHARP,C2,adjective,-
0607,06-0607-01-2,blunt,RUDE,C2,adjective,people: personality
0611,06-0611-12-1,boast,HAVE,C2,verb,-
0613,06-0613-08-1,body,GROUP,C2,noun,-
0620,06-0620-08-1,bomber,AIRCRAFT,C2,noun,-
0622,06-0622-12-1,bond,-,C2,verb,relationships
0648,06-0648-08-1,bow,MUSIC,C2,noun,arts and media
0662,06-0662-08-1,brass,MUSIC,C2,noun,arts and media
0667,06-0667-12-1,break,BECOME KNOWN,C2,verb,-
0667,06-0667-12-2,break,STORM,C2,verb,natural world
0667,06-0667-12-3,break,WEATHER,C2,verb,natural world
0667,06-0667-08-4,break,OPPORTUNITY,C2,noun,-
0669,06-0669-08-1,breakdown,EXPLANATION,C2,noun,-
0679,06-0679-08-1,bribery,-,C2,noun,-
0682,06-0682-08-1,bridge,CONNECTION,C2,noun,-
0695,06-0695-01-1,broadminded,-,C2,adjective,-
0699,06-0699-08-1,bronze,METAL,C2,noun,natural world
0699,06-0699-01-2,bronze,COLOUR,C2,adjective,-
0699,06-0699-01-3,bronze,METAL,C2,adjective,-
0708,06-0708-12-1,bubble,LIQUID,C2,verb,-
0724,06-0724-08-1,bundle,TIED GROUP,C2,noun,-
0726,06-0726-08-1,bureaucracy,RULES,C2,noun,-
0726,06-0726-08-2,bureaucracy,GOVERNMENT,C2,noun,-
0731,06-0731-08-1,burial,-,C2,noun,-
0751,06-0751-08-1,buzz,EXCITEMENT,C2,noun,-
0751,06-0751-08-2,buzz,SOUND,C2,noun,-
0751,06-0751-12-3,buzz,SOUND,C2,verb,-
0751,06-0751-12-4,buzz,ENERGY,C2,verb,-
0756,06-0756-08-1,cabin,SHIP,C2,noun,travel
0766,06-0766-08-1,calf,LEG,C2,noun,body and health
0793,06-0793-08-1,capitalism,-,C2,noun,politics
0794,06-0794-01-1,capitalist,-,C2,adjective,politics
0806,06-0806-08-1,care,WORRY,C2,noun,-
0807,06-0807-08-1,career,TIME,C2,noun,work
0808,06-0808-01-1,carefree,-,C2,adjective,-
0814,06-0814-08-1,cargo,-,C2,noun,-
0818,06-0818-08-1,carriage,WITH HORSE,C2,noun,travel
0819,06-0819-08-1,carrot,REWARD,C2,noun,-
0820,06-0820-12-1,carry,HAVE,C2,verb,-
0820,06-0820-12-2,carry,SUPPORT,C2,verb,-
0822,06-0822-12-1,carve,-,C2,verb,people: actions
0823,06-0823-08-1,case,ILLNESS,C2,noun,body and health
0823,06-0823-08-2,case,ARGUMENT,C2,noun,-
0826,06-0826-08-1,casserole,FOOD,C2,noun,food and drink
0826,06-0826-08-2,casserole,CONTAINER,C2,noun,food and drink
0827,06-0827-12-1,cast,ACTORS,C2,verb,"arts and media, people: actions"
0827,06-0827-12-2,cast,LIGHT,C2,verb,-
0829,06-0829-01-1,casual,WORK,C2,adjective,work
0831,06-0831-08-1,casualty,INJURED,C2,noun,-
0831,06-0831-08-2,casualty,HOSPITAL,C2,noun,-
0834,06-0834-08-1,catastrophe,-,C2,noun,-
0835,06-0835-12-1,catch,STICK,C2,verb,-
0841,06-0841-08-1,cause,REASON FOR,C2,noun,-
0842,06-0842-12-1,caution,-,C2,verb,communication
0846,06-0846-08-1,ceiling,AMOUNT,C2,noun,-
0857,06-0857-01-1,central,IMPORTANT,C2,adjective,-
0859,06-0859-08-1,centre,POLITICAL,C2,noun,politics
0865,06-0865-08-1,certainty,SURE THING,C2,noun,-
0869,06-0869-08-1,challenge,DISAGREEMENT,C2,noun,-
0872,06-0872-08-1,champion,SUPPORT,C2,noun,-
0875,06-0875-08-1,chancellor,GOVERNMENT,C2,noun,-
0875,06-0875-08-2,chancellor,MONEY,C2,noun,politics
0878,06-0878-08-1,channel,COMMUNICATION,C2,noun,communication
0878,06-0878-12-2,channel,-,C2,verb,-
0881,06-0881-08-1,chapel,-,C2,noun,-
0883,06-0883-08-1,character,PERSON,C2,noun,-
0884,06-0884-01-1,characteristic,-,C2,adjective,"describing things, people: personality"
0886,06-0886-08-1,charisma,-,C2,noun,people: personality
0887,06-0887-01-1,charismatic,-,C2,adjective,people: personality
0888,06-0888-08-1,charity,KINDNESS,C2,noun,-
0889,06-0889-08-1,charm,LUCKY,C2,noun,-
0889,06-0889-12-2,charm,-,C2,verb,-
0892,06-0892-12-1,chase,TRY,C2,verb,-
0904,06-0904-08-1,cheer,-,C2,noun,-
0907,06-0907-08-1,cheerfulness,-,C2,noun,people: personality
0916,06-0916-08-1,chest,BOX,C2,noun,-
0925,06-0925-08-1,chill,COLD,C2,noun,-
0925,06-0925-08-2,chill,FEAR,C2,noun,-
0938,06-0938-01-1,chronic,-,C2,adjective,body and health
0942,06-0942-12-1,circle,MOVE,C2,verb,-
0943,06-0943-08-1,circuit,ELECTRIC,C2,noun,-
0943,06-0943-08-2,circuit,TRACK,C2,noun,-
0943,06-0943-08-3,circuit,EVENTS,C2,noun,-
0944,06-0944-01-1,circular,ARGUMENT,C2,adjective,-
0945,06-0945-08-1,circulation,BLOOD,C2,noun,body and health
0945,06-0945-08-2,circulation,NEWSPAPERS,C2,noun,arts and media
0951,06-0951-08-1,civilian,-,C2,noun,-
0957,06-0957-08-1,clarity,-,C2,noun,communication
0958,06-0958-12-1,clash,FIGHT,C2,verb,-
0958,06-0958-12-2,clash,COLOUR,C2,verb,-
0958,06-0958-08-3,clash,FIGHT,C2,noun,-
0958,06-0958-12-4,clash,EVENT,C2,verb,-
0958,06-0958-08-5,clash,DIFFERENCE,C2,noun,-
0961,06-0961-01-1,classical,TRADITIONAL,C2,adjective,-
0962,06-0962-08-1,classification,-,C2,noun,-
0967,06-0967-01-1,clean,NO CRIME,C2,adjective,-
0973,06-0973-01-1,clich茅d,-,C2,adjective,communication
0972,06-0972-08-1,clich茅,-,C2,noun,communication
0974,06-0974-12-1,click,IDEA,C2,verb,-
0974,06-0974-12-2,click,SOUND,C2,verb,-
0974,06-0974-12-3,click,PEOPLE,C2,verb,relationships
