Root,Serial,Level,Part of Speech,addition,Explaination,ExplainationE,ExplainationC
4580,06-4580-12-4,C2,verb,-,,-,-
4581,06-4581-08-1,C2,noun,-,,-,-
4589,06-4589-08-1,C2,noun,-,,-,-
4589,06-4589-08-2,C2,noun,-,,-,-
4592,06-4592-08-1,C2,noun,-,,-,-
4601,06-4601-08-1,C2,noun,-,,-,-
4601,06-4601-01-2,C2,adjective,-,,-,-
4614,06-4614-12-1,C2,verb,-,,-,-
4614,06-4614-08-2,C2,noun,-,,-,-
4618,06-4618-08-1,C2,noun,-,,-,-
4619,06-4619-08-1,C2,noun,-,,-,-
4620,06-4620-12-1,C2,verb,-,,-,-
4624,06-4624-02-1,C2,adverb,-,,-,-
4626,06-4626-08-1,C2,noun,-,,-,-
4629,06-4629-08-1,C2,noun,-,,-,-
4635,06-4635-08-1,C2,noun,-,,-,-
4636,06-4636-08-1,C2,noun,-,,-,-
4650,06-4650-01-1,C2,adjective,-,,-,-
4654,06-4654-01-1,C2,adjective,-,,-,-
4656,06-4656-08-1,C2,noun,-,,-,-
4656,06-4656-08-2,C2,noun,-,,-,-
4656,06-4656-08-3,C2,noun,-,,-,-
4658,06-4658-12-1,C2,verb,-,,-,-
4659,06-4659-08-1,C2,noun,-,,-,-
4662,06-4662-12-1,C2,verb,-,,-,-
4664,06-4664-12-1,C2,verb,-,,-,-
4665,06-4665-08-1,C2,noun,-,,-,-
4666,06-4666-08-1,C2,noun,-,,-,-
4669,06-4669-08-1,C2,noun,-,,-,-
4672,06-4672-01-1,C2,adjective,-,,-,-
4673,06-4673-08-1,C2,noun,-,,-,-
4678,06-4678-12-1,C2,verb,-,,-,-
4685,06-4685-12-1,C2,verb,-,,-,-
4689,06-4689-01-1,C2,adjective,-,,-,-
4692,06-4692-08-1,C2,noun,-,,-,-
4693,06-4693-12-1,C2,verb,-,,-,-
4694,06-4694-01-1,C2,adjective,-,,-,-
4694,06-4694-01-2,C2,adjective,-,,-,-
4697,06-4697-08-1,C2,noun,-,,-,-
4696,06-4696-08-1,C2,noun,-,,-,-
4697,06-4697-12-1,C2,verb,-,,-,-
4698,06-4698-12-1,C2,verb,-,,-,-
4702,06-4702-08-1,C2,noun,-,,-,-
4710,06-4710-02-1,C2,adverb,-,,-,-
4711,06-4711-08-1,C2,noun,-,,-,-
4714,06-4714-12-1,C2,verb,-,,-,-
4723,06-4723-12-1,C2,verb,-,,-,-
4723,06-4723-12-2,C2,verb,-,,-,-
4724,06-4724-12-1,C2,verb,-,,-,-
4726,06-4726-08-1,C2,noun,-,,-,-
4726,06-4726-08-2,C2,noun,-,,-,-
4727,06-4727-12-1,C2,verb,-,,-,-
4726,06-4726-08-1,C2,noun,-,,-,-
4727,06-4727-12-1,C2,verb,-,,-,-
4737,06-4737-01-1,C2,adjective,-,,-,-
4738,06-4738-02-1,C2,adverb,-,,-,-
4743,06-4743-08-1,C2,noun,-,,-,-
4743,06-4743-08-2,C2,noun,-,,-,-
4744,06-4744-12-1,C2,verb,-,,-,-
4748,06-4748-12-1,C2,verb,-,,-,-
4748,06-4748-08-2,C2,noun,-,,-,-
4748,06-4748-08-3,C2,noun,-,,-,-
4762,06-4762-08-1,C2,noun,-,,-,-
4763,06-4763-01-1,C2,adjective,-,,-,-
4763,06-4763-01-2,C2,adjective,-,,-,-
4765,06-4765-12-1,C2,verb,-,,-,-
4766,06-4766-12-1,C2,verb,-,,-,-
4768,06-4768-01-1,C2,adjective,-,,-,-
4769,06-4769-08-1,C2,noun,-,,-,-
4772,06-4772-01-1,C2,adjective,-,,-,-
4775,06-4775-12-1,C2,verb,-,,-,-
4778,06-4778-01-1,C2,adjective,-,,-,-
4780,06-4780-08-1,C2,noun,-,,-,-
4782,06-4782-12-1,C2,verb,-,,-,-
4786,06-4786-02-1,C2,adverb,-,,-,-
4788,06-4788-12-1,C2,verb,-,,-,-
4788,06-4788-12-2,C2,verb,-,,-,-
4789,06-4789-08-1,C2,noun,-,,-,-
4789,06-4789-08-2,C2,noun,-,,-,-
4791,06-4791-08-1,C2,noun,-,,-,-
4791,06-4791-12-2,C2,verb,-,,-,-
4792,06-4792-12-1,C2,verb,-,,-,-
4793,06-4793-08-1,C2,noun,-,,-,-
4804,06-4804-08-1,C2,noun,-,,-,-
4806,06-4806-12-1,C2,verb,-,,-,-
4807,06-4807-08-1,C2,noun,-,,-,-
4808,06-4808-08-1,C2,noun,-,,-,-
4809,06-4809-08-1,C2,noun,-,,-,-
4810,06-4810-01-1,C2,adjective,-,,-,-
4811,06-4811-08-1,C2,noun,-,,-,-
4813,06-4813-01-1,C2,adjective,-,,-,-
4815,06-4815-08-1,C2,noun,-,,-,-
4815,06-4815-08-2,C2,noun,-,,-,-
4816,06-4816-08-1,C2,noun,-,,-,-
4817,06-4817-01-1,C2,adjective,-,,-,-
4819,06-4819-08-1,C2,noun,-,,-,-
4819,06-4819-08-2,C2,noun,-,,-,-
4819,06-4819-08-3,C2,noun,-,,-,-
4819,06-4819-08-4,C2,noun,-,,-,-
4820,06-4820-08-1,C2,noun,-,,-,-
4820,06-4820-08-2,C2,noun,-,,-,-
4820,06-4820-08-3,C2,noun,-,,-,-
4821,06-4821-08-1,C2,noun,-,,-,-
4824,06-4824-01-1,C2,adjective,-,,-,-
4826,06-4826-01-1,C2,adjective,-,,-,-
4829,06-4829-02-1,C2,adverb,-,,-,-
4839,06-4839-01-1,C2,adjective,-,,-,-
4842,06-4842-08-1,C2,noun,-,,-,-
4846,06-4846-01-1,C2,adjective,-,,-,-
4845,06-4845-08-1,C2,noun,-,,-,-
4847,06-4847-12-1,C2,verb,-,,-,-
4851,06-4851-08-1,C2,noun,-,,-,-
4852,06-4852-12-1,C2,verb,-,,-,-
4853,06-4853-08-1,C2,noun,-,,-,-
4858,06-4858-12-1,C2,verb,-,,-,-
4858,06-4858-08-2,C2,noun,-,,-,-
4858,06-4858-08-3,C2,noun,-,,-,-
4859,06-4859-12-1,C2,verb,-,,-,-
4861,06-4861-08-1,C2,noun,-,,-,-
4862,06-4862-12-1,C2,verb,-,,-,-
4863,06-4863-08-1,C2,noun,-,,-,-
4866,06-4866-08-1,C2,noun,-,,-,-
4867,06-4867-08-1,C2,noun,-,,-,-
4868,06-4868-01-1,C2,adjective,-,,-,-
4868,06-4868-01-2,C2,adjective,-,,-,-
4869,06-4869-08-1,C2,noun,-,,-,-
4872,06-4872-08-1,C2,noun,-,,-,-
4873,06-4873-12-1,C2,verb,-,,-,-
4874,06-4874-12-1,C2,verb,-,,-,-
4880,06-4880-12-1,C2,verb,-,,-,-
4880,06-4880-08-2,C2,noun,-,,-,-
4880,06-4880-08-3,C2,noun,-,,-,-
4883,06-4883-08-1,C2,noun,-,,-,-
4886,06-4886-08-1,C2,noun,-,,-,-
4891,06-4891-02-1,C2,adverb,-,,-,-
4893,06-4893-01-1,C2,adjective,-,,-,-
4895,06-4895-01-1,C2,adjective,-,,-,-
4897,06-4897-12-1,C2,verb,-,,-,-
4904,06-4904-08-1,C2,noun,-,,-,-
4906,06-4906-08-1,C2,noun,-,,-,-
4905,06-4905-12-1,C2,verb,-,,-,-
4909,06-4909-12-1,C2,verb,-,,-,-
4909,06-4909-12-2,C2,verb,-,,-,-
4909,06-4909-08-3,C2,noun,-,,-,-
4914,06-4914-12-1,C2,verb,-,,-,-
4915,06-4915-08-1,C2,noun,-,,-,-
4916,06-4916-01-1,C2,adjective,-,,-,-
4921,06-4921-01-1,C2,adjective,-,,-,-
4928,06-4928-01-1,C2,adjective,-,,-,-
4928,06-4928-01-2,C2,adjective,-,,-,-
4929,06-4929-12-1,C2,verb,-,,-,-
4932,06-4932-02-1,C2,adverb,-,,-,-
4932,06-4932-02-2,C2,adverb,-,,-,-
4933,06-4933-08-1,C2,noun,-,,-,-
4933,06-4933-08-2,C2,noun,-,,-,-
4935,06-4935-08-1,C2,noun,-,,-,-
4936,06-4936-01-1,C2,adjective,-,,-,-
4947,06-4947-08-1,C2,noun,-,,-,-
4948,06-4948-08-1,C2,noun,-,,-,-
4950,06-4950-08-1,C2,noun,-,,-,-
4954,06-4954-08-1,C2,noun,-,,-,-
4957,06-4957-08-1,C2,noun,-,,-,-
4957,06-4957-08-2,C2,noun,-,,-,-
4960,06-4960-01-1,C2,adjective,-,,-,-
4962,06-4962-01-1,C2,adjective,-,,-,-
4965,06-4965-12-1,C2,verb,-,,-,-
4966,06-4966-08-1,C2,noun,-,,-,-
4966,06-4966-12-2,C2,verb,-,,-,-
4972,06-4972-08-1,C2,noun,-,,-,-
4987,06-4987-08-1,C2,noun,-,,-,-
4988,06-4988-08-1,C2,noun,-,,-,-
4987,06-4987-12-1,C2,verb,-,,-,-
4994,06-4994-01-1,C2,adjective,-,,-,-
4993,06-4993-01-1,C2,adjective,-,,-,-
5009,06-5009-08-1,C2,noun,-,,-,-
5011,06-5011-12-1,C2,verb,-,,-,-
5011,06-5011-08-2,C2,noun,-,,-,-
5013,06-5013-12-1,C2,verb,-,,-,-
5015,06-5015-02-1,C2,adverb,-,,-,-
5016,06-5016-08-1,C2,noun,-,,-,-
5021,06-5021-01-1,C2,adjective,-,,-,-
5022,06-5022-08-1,C2,noun,-,,-,-
5023,06-5023-08-1,C2,noun,-,,-,-
5027,06-5027-01-1,C2,adjective,-,,-,-
5035,06-5035-08-1,C2,noun,-,,-,-
5043,06-5043-08-1,C2,noun,-,,-,-
5045,06-5045-08-1,C2,noun,-,,-,-
5045,06-5045-08-2,C2,noun,-,,-,-
5045,06-5045-12-3,C2,verb,-,,-,-
5049,06-5049-08-1,C2,noun,-,,-,-
5050,06-5050-01-1,C2,adjective,-,,-,-
5051,06-5051-08-1,C2,noun,-,,-,-
5054,06-5054-12-1,C2,verb,-,,-,-
5054,06-5054-12-2,C2,verb,-,,-,-
5058,06-5058-08-1,C2,noun,-,,-,-
5059,06-5059-01-1,C2,adjective,-,,-,-
5060,06-5060-08-1,C2,noun,-,,-,-
5070,06-5070-01-1,C2,adjective,-,,-,-
5072,06-5072-01-1,C2,adjective,-,,-,-
5071,06-5071-08-1,C2,noun,-,,-,-
5073,06-5073-12-1,C2,verb,-,,-,-
5073,06-5073-12-2,C2,verb,-,,-,-
5074,06-5074-12-1,C2,verb,-,,-,-
5076,06-5076-12-1,C2,verb,-,,-,-
5078,06-5078-12-1,C2,verb,-,,-,-
5085,06-5085-01-1,C2,adjective,-,,-,-
5084,06-5084-08-1,C2,noun,-,,-,-
5086,06-5086-08-1,C2,noun,-,,-,-
5092,06-5092-08-1,C2,noun,-,,-,-
5093,06-5093-08-1,C2,noun,-,,-,-
5095,06-5095-01-1,C2,adjective,-,,-,-
5097,06-5097-01-1,C2,adjective,-,,-,-
5096,06-5096-08-1,C2,noun,-,,-,-
5098,06-5098-08-1,C2,noun,-,,-,-
5100,06-5100-01-1,C2,adjective,-,,-,-
5103,06-5103-12-1,C2,verb,-,,-,-
5109,06-5109-12-1,C2,verb,-,,-,-
5112,06-5112-01-1,C2,adjective,-,,-,-
5114,06-5114-01-1,C2,adjective,-,,-,-
5113,06-5113-12-1,C2,verb,-,,-,-
5115,06-5115-08-1,C2,noun,-,,-,-
5121,06-5121-08-1,C2,noun,-,,-,-
5122,06-5122-01-1,C2,adjective,-,,-,-
5122,06-5122-01-2,C2,adjective,-,,-,-
5126,06-5126-08-1,C2,noun,-,,-,-
5126,06-5126-08-2,C2,noun,-,,-,-
5127,06-5127-01-1,C2,adjective,-,,-,-
5128,06-5128-08-1,C2,noun,-,,-,-
5134,06-5134-12-1,C2,verb,-,,-,-
5138,06-5138-01-1,C2,adjective,-,,-,-
5141,06-5141-12-1,C2,verb,-,,-,-
5142,06-5142-08-1,C2,noun,-,,-,-
5142,06-5142-08-2,C2,noun,-,,-,-
5150,06-5150-08-1,C2,noun,-,,-,-
5156,06-5156-01-1,C2,adjective,-,,-,-
5157,06-5157-08-1,C2,noun,-,,-,-
5159,06-5159-12-1,C2,verb,-,,-,-
5160,06-5160-01-1,C2,adjective,-,,-,-
5162,06-5162-01-1,C2,adjective,-,,-,-
5166,06-5166-12-1,C2,verb,-,,-,-
5167,06-5167-08-1,C2,noun,-,,-,-
5170,06-5170-12-1,C2,verb,-,,-,-
5170,06-5170-12-2,C2,verb,-,,-,-
5172,06-5172-01-1,C2,adjective,-,,-,-
5172,06-5172-01-2,C2,adjective,-,,-,-
5177,06-5177-01-1,C2,adjective,-,,-,-
5182,06-5182-08-1,C2,noun,-,,-,-
5184,06-5184-12-1,C2,verb,-,,-,-
5184,06-5184-12-2,C2,verb,-,,-,-
5189,06-5189-08-1,C2,noun,-,,-,-
5189,06-5189-08-2,C2,noun,-,,-,-
5201,06-5201-01-1,C2,adjective,-,,-,-
5201,06-5201-01-2,C2,adjective,-,,-,-
5214,06-5214-01-1,C2,adjective,-,,-,-
5216,06-5216-12-1,C2,verb,-,,-,-
5217,06-5217-12-1,C2,verb,-,,-,-
5222,06-5222-08-1,C2,noun,-,,-,-
5223,06-5223-01-1,C2,adjective,-,,-,-
5225,06-5225-08-1,C2,noun,-,,-,-
5225,06-5225-08-2,C2,noun,-,,-,-
5225,06-5225-08-3,C2,noun,-,,-,-
5226,06-5226-08-1,C2,noun,-,,-,-
5227,06-5227-02-1,C2,adverb,-,,-,-
5232,06-5232-12-1,C2,verb,-,,-,-
5238,06-5238-08-1,C2,noun,-,,-,-
5249,06-5249-08-1,C2,noun,-,,-,-
5255,06-5255-08-1,C2,noun,-,,-,-
5255,06-5255-08-2,C2,noun,-,,-,-
5259,06-5259-08-1,C2,noun,-,,-,-
5266,06-5266-08-1,C2,noun,-,,-,-
5268,06-5268-08-1,C2,noun,-,,-,-
5285,06-5285-08-1,C2,noun,-,,-,-
5294,06-5294-08-1,C2,noun,-,,-,-
5298,06-5298-08-1,C2,noun,-,,-,-
5300,06-5300-08-1,C2,noun,-,,-,-
5306,06-5306-01-1,C2,adjective,-,,-,-
5307,06-5307-08-1,C2,noun,-,,-,-
5310,06-5310-01-1,C2,adjective,-,,-,-
5311,06-5311-12-1,C2,verb,-,,-,-
5316,06-5316-12-1,C2,verb,-,,-,-
5327,06-5327-01-1,C2,adjective,-,,-,-
5328,06-5328-01-1,C2,adjective,-,,-,-
5329,06-5329-02-1,C2,adverb,-,,-,-
5333,06-5333-12-1,C2,verb,-,,-,-
5333,06-5333-12-2,C2,verb,-,,-,-
5333,06-5333-12-3,C2,verb,-,,-,-
5334,06-5334-12-1,C2,verb,-,,-,-
5336,06-5336-12-1,C2,verb,-,,-,-
5336,06-5336-12-2,C2,verb,-,,-,-
5337,06-5337-08-1,C2,noun,-,,-,-
5338,06-5338-01-1,C2,adjective,-,,-,-
5350,06-5350-12-1,C2,verb,-,,-,-
5350,06-5350-12-2,C2,verb,-,,-,-
5353,06-5353-01-1,C2,adjective,-,,-,-
5353,06-5353-01-2,C2,adjective,-,,-,-
5353,06-5353-01-3,C2,adjective,-,,-,-
5357,06-5357-08-1,C2,noun,-,,-,-
5374,06-5374-01-1,C2,adjective,-,,-,-
5376,06-5376-01-1,C2,adjective,-,,-,-
5376,06-5376-01-2,C2,adjective,-,,-,-
5393,06-5393-01-1,C2,adjective,-,,-,-
5396,06-5396-08-1,C2,noun,-,,-,-
5414,06-5414-08-1,C2,noun,-,,-,-
5417,06-5417-08-1,C2,noun,-,,-,-
5417,06-5417-08-2,C2,noun,-,,-,-
5417,06-5417-12-3,C2,verb,-,,-,-
5419,06-5419-02-1,C2,adverb,-,,-,-
5432,06-5432-08-1,C2,noun,-,,-,-
5435,06-5435-08-1,C2,noun,-,,-,-
5436,06-5436-12-1,C2,verb,-,,-,-
5444,06-5444-08-1,C2,noun,-,,-,-
5446,06-5446-08-1,C2,noun,-,,-,-
5455,06-5455-02-1,C2,adverb,-,,-,-
5456,06-5456-12-1,C2,verb,-,,-,-
5457,06-5457-08-1,C2,noun,-,,-,-
5458,06-5458-08-1,C2,noun,-,,-,-
5460,06-5460-08-1,C2,noun,-,,-,-
5461,06-5461-12-1,C2,verb,-,,-,-
5461,06-5461-12-2,C2,verb,-,,-,-
5473,06-5473-01-1,C2,adjective,-,,-,-
5474,06-5474-08-1,C2,noun,-,,-,-
5475,06-5475-08-1,C2,noun,-,,-,-
5477,06-5477-12-1,C2,verb,-,,-,-
5477,06-5477-12-2,C2,verb,-,,-,-
5480,06-5480-12-1,C2,verb,-,,-,-
5481,06-5481-12-1,C2,verb,-,,-,-
5483,06-5483-08-1,C2,noun,-,,-,-
5484,06-5484-12-1,C2,verb,-,,-,-
5487,06-5487-12-1,C2,verb,-,,-,-
5488,06-5488-01-1,C2,adjective,-,,-,-
5492,06-5492-08-1,C2,noun,-,,-,-
5496,06-5496-12-1,C2,verb,-,,-,-
5498,06-5498-12-1,C2,verb,-,,-,-
5498,06-5498-12-2,C2,verb,-,,-,-
5504,06-5504-12-1,C2,verb,-,,-,-
5505,06-5505-08-1,C2,noun,-,,-,-
5506,06-5506-12-1,C2,verb,-,,-,-
5506,06-5506-12-2,C2,verb,-,,-,-
5506,06-5506-08-3,C2,noun,-,,-,-
5507,06-5507-08-1,C2,noun,-,,-,-
5508,06-5508-08-1,C2,noun,-,,-,-
5510,06-5510-08-1,C2,noun,-,,-,-
5512,06-5512-08-1,C2,noun,-,,-,-
5513,06-5513-08-1,C2,noun,-,,-,-
5518,06-5518-08-1,C2,noun,-,,-,-
5541,06-5541-01-1,C2,adjective,-,,-,-
5540,06-5540-01-1,C2,adjective,-,,-,-
5544,06-5544-01-1,C2,adjective,-,,-,-
5544,06-5544-01-2,C2,adjective,-,,-,-
5545,06-5545-01-1,C2,adjective,-,,-,-
5547,06-5547-08-1,C2,noun,-,,-,-
5548,06-5548-12-1,C2,verb,-,,-,-
5548,06-5548-12-2,C2,verb,-,,-,-
5549,06-5549-08-1,C2,noun,-,,-,-
5549,06-5549-08-2,C2,noun,-,,-,-
5555,06-5555-08-1,C2,noun,-,,-,-
5564,06-5564-08-1,C2,noun,-,,-,-
5567,06-5567-08-1,C2,noun,-,,-,-
5567,06-5567-12-2,C2,verb,-,,-,-
5568,06-5568-08-1,C2,noun,-,,-,-
5568,06-5568-08-2,C2,noun,-,,-,-
5569,06-5569-01-1,C2,adjective,-,,-,-
5573,06-5573-08-1,C2,noun,-,,-,-
5575,06-5575-02-1,C2,adverb,-,,-,-
5577,06-5577-08-1,C2,noun,-,,-,-
5581,06-5581-08-1,C2,noun,-,,-,-
5583,06-5583-01-1,C2,adjective,-,,-,-
5588,06-5588-01-1,C2,adjective,-,,-,-
5590,06-5590-12-1,C2,verb,-,,-,-
5591,06-5591-08-1,C2,noun,-,,-,-
5596,06-5596-12-1,C2,verb,-,,-,-
5597,06-5597-08-1,C2,noun,-,,-,-
5601,06-5601-01-1,C2,adjective,-,,-,-
5602,06-5602-08-1,C2,noun,-,,-,-
5602,06-5602-12-2,C2,verb,-,,-,-
5603,06-5603-01-1,C2,adjective,-,,-,-
5604,06-5604-12-1,C2,verb,-,,-,-
5606,06-5606-08-1,C2,noun,-,,-,-
5612,06-5612-12-1,C2,verb,-,,-,-
5612,06-5612-12-2,C2,verb,-,,-,-
5613,06-5613-01-1,C2,adjective,-,,-,-
5616,06-5616-08-1,C2,noun,-,,-,-
5619,06-5619-02-1,C2,adverb,-,,-,-
5620,06-5620-01-1,C2,adjective,-,,-,-
5622,06-5622-12-1,C2,verb,-,,-,-
5632,06-5632-01-1,C2,adjective,-,,-,-
5632,06-5632-01-2,C2,adjective,-,,-,-
5632,06-5632-01-3,C2,adjective,-,,-,-
5639,06-5639-01-1,C2,adjective,-,,-,-
5640,06-5640-08-1,C2,noun,-,,-,-
5641,06-5641-12-1,C2,verb,-,,-,-
5641,06-5641-12-2,C2,verb,-,,-,-
5642,06-5642-11-1,C2,pronoun,-,,-,-
5643,06-5643-12-1,C2,verb,-,,-,-
5648,06-5648-08-1,C2,noun,-,,-,-
5666,06-5666-08-1,C2,noun,-,,-,-
5667,06-5667-12-1,C2,verb,-,,-,-
5667,06-5667-12-2,C2,verb,-,,-,-
5667,06-5667-12-3,C2,verb,-,,-,-
5677,06-5677-01-1,C2,adjective,-,,-,-
5677,06-5677-01-2,C2,adjective,-,,-,-
5678,06-5678-02-1,C2,adverb,-,,-,-
5679,06-5679-01-1,C2,adjective,-,,-,-
5680,06-5680-01-1,C2,adjective,-,,-,-
5681,06-5681-08-1,C2,noun,-,,-,-
5681,06-5681-08-2,C2,noun,-,,-,-
5689,06-5689-08-1,C2,noun,-,,-,-
5690,06-5690-01-1,C2,adjective,-,,-,-
5689,06-5689-12-1,C2,verb,-,,-,-
5693,06-5693-12-1,C2,verb,-,,-,-
5698,06-5698-12-1,C2,verb,-,,-,-
5698,06-5698-12-2,C2,verb,-,,-,-
5698,06-5698-12-3,C2,verb,-,,-,-
5708,06-5708-12-1,C2,verb,-,,-,-
5709,06-5709-08-1,C2,noun,-,,-,-
5714,06-5714-12-1,C2,verb,-,,-,-
5715,06-5715-12-1,C2,verb,-,,-,-
5722,06-5722-12-1,C2,verb,-,,-,-
5724,06-5724-08-1,C2,noun,-,,-,-
5728,06-5728-12-1,C2,verb,-,,-,-
5728,06-5728-12-2,C2,verb,-,,-,-
5729,06-5729-08-1,C2,noun,-,,-,-
5731,06-5731-12-1,C2,verb,-,,-,-
5734,06-5734-12-1,C2,verb,-,,-,-
5741,06-5741-01-1,C2,adjective,-,,-,-
5742,06-5742-02-1,C2,adverb,-,,-,-
5753,06-5753-08-1,C2,noun,-,,-,-
5755,06-5755-01-1,C2,adjective,-,,-,-
5756,06-5756-01-1,C2,adjective,-,,-,-
5757,06-5757-12-1,C2,verb,-,,-,-
5757,06-5757-12-2,C2,verb,-,,-,-
5758,06-5758-08-1,C2,noun,-,,-,-
5759,06-5759-08-1,C2,noun,-,,-,-
5760,06-5760-08-1,C2,noun,-,,-,-
5761,06-5761-01-1,C2,adjective,-,,-,-
5761,06-5761-01-2,C2,adjective,-,,-,-
5762,06-5762-08-1,C2,noun,-,,-,-
5763,06-5763-01-1,C2,adjective,-,,-,-
5764,06-5764-02-1,C2,adverb,-,,-,-
5771,06-5771-01-1,C2,adjective,-,,-,-
5770,06-5770-08-1,C2,noun,-,,-,-
5773,06-5773-01-1,C2,adjective,-,,-,-
5775,06-5775-12-1,C2,verb,-,,-,-
5775,06-5775-12-2,C2,verb,-,,-,-
5775,06-5775-12-3,C2,verb,-,,-,-
5781,06-5781-08-1,C2,noun,-,,-,-
5783,06-5783-08-1,C2,noun,-,,-,-
5786,06-5786-01-1,C2,adjective,-,,-,-
5787,06-5787-08-1,C2,noun,-,,-,-
5789,06-5789-12-1,C2,verb,-,,-,-
5793,06-5793-01-1,C2,adjective,-,,-,-
5792,06-5792-01-1,C2,adjective,-,,-,-
5793,06-5793-01-1,C2,adjective,-,,-,-
5797,06-5797-08-1,C2,noun,-,,-,-
5808,06-5808-02-1,C2,adverb,-,,-,-
5831,06-5831-08-1,C2,noun,-,,-,-
5833,06-5833-01-1,C2,adjective,-,,-,-
5833,06-5833-01-2,C2,adjective,-,,-,-
5834,06-5834-08-1,C2,noun,-,,-,-
5849,06-5849-01-1,C2,adjective,-,,-,-
5850,06-5850-08-1,C2,noun,-,,-,-
5856,06-5856-12-1,C2,verb,-,,-,-
5888,06-5888-01-1,C2,adjective,-,,-,-
5888,06-5888-01-2,C2,adjective,-,,-,-
5889,06-5889-02-1,C2,adverb,-,,-,-
5890,06-5890-08-1,C2,noun,-,,-,-
5895,06-5895-02-1,C2,adverb,-,,-,-
5900,06-5900-08-1,C2,noun,-,,-,-
5908,06-5908-08-1,C2,noun,-,,-,-
5919,06-5919-08-1,C2,noun,-,,-,-
5920,06-5920-01-1,C2,adjective,-,,-,-
5921,06-5921-02-1,C2,adverb,-,,-,-
5922,06-5922-01-1,C2,adjective,-,,-,-
5924,06-5924-08-1,C2,noun,-,,-,-
5924,06-5924-08-2,C2,noun,-,,-,-
5924,06-5924-08-3,C2,noun,-,,-,-
5925,06-5925-08-1,C2,noun,-,,-,-
5926,06-5926-12-1,C2,verb,-,,-,-
5928,06-5928-08-1,C2,noun,-,,-,-
5929,06-5929-12-1,C2,verb,-,,-,-
5934,06-5934-01-1,C2,adjective,-,,-,-
5936,06-5936-08-1,C2,noun,-,,-,-
5944,06-5944-12-1,C2,verb,-,,-,-
5948,06-5948-12-1,C2,verb,-,,-,-
5950,06-5950-01-1,C2,adjective,-,,-,-
5950,06-5950-02-2,C2,adverb,-,,-,-
5955,06-5955-08-1,C2,noun,-,,-,-
5955,06-5955-08-2,C2,noun,-,,-,-
5956,06-5956-12-1,C2,verb,-,,-,-
5960,06-5960-01-1,C2,adjective,-,,-,-
5962,06-5962-08-1,C2,noun,-,,-,-
5964,06-5964-08-1,C2,noun,-,,-,-
5964,06-5964-12-2,C2,verb,-,,-,-
5964,06-5964-12-3,C2,verb,-,,-,-
5965,06-5965-12-1,C2,verb,-,,-,-
5968,06-5968-01-1,C2,adjective,-,,-,-
5971,06-5971-08-1,C2,noun,-,,-,-
5976,06-5976-08-1,C2,noun,-,,-,-
5979,06-5979-02-1,C2,adverb,-,,-,-
5982,06-5982-08-1,C2,noun,-,,-,-
5984,06-5984-12-1,C2,verb,-,,-,-
5985,06-5985-08-1,C2,noun,-,,-,-
5988,06-5988-08-1,C2,noun,-,,-,-
5990,06-5990-08-1,C2,noun,-,,-,-
5999,06-5999-12-1,C2,verb,-,,-,-
6003,06-6003-01-1,C2,adjective,-,,-,-
6004,06-6004-08-1,C2,noun,-,,-,-
6004,06-6004-12-2,C2,verb,-,,-,-
6006,06-6006-01-1,C2,adjective,-,,-,-
6008,06-6008-08-1,C2,noun,-,,-,-
6009,06-6009-01-1,C2,adjective,-,,-,-
6009,06-6009-01-2,C2,adjective,-,,-,-
6010,06-6010-08-1,C2,noun,-,,-,-
6009,06-6009-01-1,C2,adjective,-,,-,-
6023,06-6023-08-1,C2,noun,-,,-,-
6023,06-6023-12-2,C2,verb,-,,-,-
6023,06-6023-12-3,C2,verb,-,,-,-
6025,06-6025-08-1,C2,noun,-,,-,-
6027,06-6027-08-1,C2,noun,-,,-,-
6031,06-6031-08-1,C2,noun,-,,-,-
6036,06-6036-02-1,C2,adverb,-,,-,-
6037,06-6037-08-1,C2,noun,-,,-,-
6037,06-6037-12-2,C2,verb,-,,-,-
6042,06-6042-08-1,C2,noun,-,,-,-
6045,06-6045-08-1,C2,noun,-,,-,-
6050,06-6050-08-1,C2,noun,-,,-,-
6052,06-6052-12-1,C2,verb,-,,-,-
6054,06-6054-08-1,C2,noun,-,,-,-
6054,06-6054-08-2,C2,noun,-,,-,-
6055,06-6055-12-1,C2,verb,-,,-,-
6057,06-6057-08-1,C2,noun,-,,-,-
6061,06-6061-08-1,C2,noun,-,,-,-
6062,06-6062-08-1,C2,noun,-,,-,-
6063,06-6063-01-1,C2,adjective,-,,-,-
6068,06-6068-12-1,C2,verb,-,,-,-
6069,06-6069-08-1,C2,noun,-,,-,-
6069,06-6069-12-2,C2,verb,-,,-,-
6070,06-6070-08-1,C2,noun,-,,-,-
6072,06-6072-08-1,C2,noun,-,,-,-
6082,06-6082-01-1,C2,adjective,-,,-,-
6084,06-6084-08-1,C2,noun,-,,-,-
6088,06-6088-08-1,C2,noun,-,,-,-
6089,06-6089-08-1,C2,noun,-,,-,-
6091,06-6091-08-1,C2,noun,-,,-,-
6094,06-6094-08-1,C2,noun,-,,-,-
6097,06-6097-08-1,C2,noun,-,,-,-
6099,06-6099-01-1,C2,adjective,-,,-,-
6102,06-6102-01-1,C2,adjective,-,,-,-
6108,06-6108-08-1,C2,noun,-,,-,-
6109,06-6109-12-1,C2,verb,-,,-,-
6115,06-6115-01-1,C2,adjective,-,,-,-
6117,06-6117-08-1,C2,noun,-,,-,-
