num,word_b,word_a
00008221,retaliate,retaliate
00008222,sluttish,sluttish
00008223,slut,slut
00008225,barbaric,barbaric
00008226,graft,graft
00008227,infringe,infringe
00008228,instill,instill
00008229,gregarious,gregarious
00008230,righteous,righteous
00008231,authenticity,authenticity
00008233,begrudge,begrudge
00008234,villain,villain
00008235,savage,savage
00008236,spiteful,spiteful
00008237,ecliptic,ecliptic
00008238,eclipse,eclipse
00008239,dismal,dismal
00008240,prevalence,prevalence
00008241,magnet,magnet
00008242,elaboration,elaboration
00008243,enlist,enlist
00008244,pretentious,pretentious
00008245,grudge,grudge
00008246,disobey,disobey
00008247,maltreat,maltreat
00008248,modish,modish
00008249,moribund,moribund
00008250,reciprocate,reciprocate
00008251,incarnate,incarnate
00008252,overgraze,overgraze
00008253,tillable,tillable
00008254,segregate,segregate
00008255,segregated,segregated
00008256,segregation,segregation
00008257,isolate,isolate
00008258,astronomical,astronomical
00008259,astronomer,astronomer
00008260,savor,savor
00008261,inalienable,inalienable
00008262,abstain,abstain
00008263,discharge,discharge
00008264,insidious,insidious
00008265,hereditary,hereditary
00008266,glacier,glacier
00008267,infiltrate,infiltrate
00008268,infiltration,infiltration
00008269,infiltrator,infiltrator
00008270,humane,humane
00008271,sentient,sentient
00008272,differentiation,differentiation
00008273,legislative,legislative
00008274,invasive,invasive
00008275,avenge,avenge
00008276,brute,brute
00008277,bestial,bestial
00008278,feral,feral
00008279,brutality,brutality
00008280,inculcate,inculcate
00008281,overexploit,overexploit
00008282,alleviate,alleviate
00008283,agile,agile
00008284,augment,augment
00008285,malt,malt
00008286,augmentation,augmentation
00008287,bead,bead
00008288,superstitious,superstitious
00008289,virtuous,virtuous
00008290,restoration,restoration
00008291,slander,slander
00008292,penalize,penalize
00008293,inviolable,inviolable
00008294,dupe,dupe
00008295,thrifty,thrifty
00008296,indolent,indolent
00008297,antiseptic,antiseptic
00008298,susceptible,susceptible
00008299,trespass,trespass
00008300,episodic,episodic
00008301,thrift,thrift
00008302,susceptibility,susceptibility
00008303,allergic,allergic
00008304,inviolability,inviolability
00008306,adept,adept
00008307,immerse,immerse
00008308,martial,martial
00008309,chronological,chronological
00008311,idyllic,idyllic
00008312,idyll,idyll
00008313,entrench,entrench
00008314,dissonant,dissonant
00008315,auditory,auditory
00008317,aboriginal,aboriginal
00008318,abject,abject
00008319,stranding,stranding
00008320,remnant,remnant
00008321,cosmetics,cosmetics
00008322,entangle,entangle
00008323,ingest,ingest
00008324,neural,neural
00008325,observatory,observatory
00008326,refurbishment,refurbishment
00008327,elude,elude
00008328,secrete,secrete
00008329,looming,looming
00008330,secretion,secretion
00008331,molecular,molecular
00008332,venerate,venerate
00008333,rhetoric,rhetoric
00008334,aliment,aliment
00008335,contend,contend
00008336,sweeping,sweeping
00008337,overrun,overrun
00008338,sway,sway
00008339,conservatory,conservatory
00008340,allergy,allergy
00008341,recurring,recurring
00008342,pivotal,pivotal
00008343,pivot,pivot
00008344,conspicuous,conspicuous
00008345,repercussion,repercussion
00008346,erratic,erratic
00008347,standstill,standstill
00008348,statutory,statutory
00008349,compartment,compartment
00008350,statistically,statistically
00008351,contingent,contingent
00008353,prone,prone
00008354,intricate,intricate
00008356,spontaneous,spontaneous
00008357,stray,stray
00008358,motif,motif
00008359,spectacle,spectacle
00008360,narrate,narrate
00008361,communal,communal
00008362,ingenious,ingenious
00008363,perceptual,perceptual
00008364,mutate,mutate
00008365,collective,collective
00008366,mimic,mimic
00008367,interweave,interweave
00008368,impartial,impartial
00008369,marvel,marvel
00008370,underscores,underscores
00008371,labelled,labelled
00008372,proportional,proportional
00008373,accustomed,accustomed
00008374,societal,societal
00008375,canvas,canvas
00008376,introverts,introverts
00008377,loop,loop
00008378,emblem,emblem
00008379,foryer,foryer
00008380,amenities,amenities
00008381,census,census
00008382,complications,complications
00008383,aqueduct,aqueduct
00008384,facet,facet
00008385,intuitively,intuitively
00008386,stirring,stirring
00008387,towboat,towboat
00008388,validate,validate
00008389,pendulum,pendulum
00008390,aligning,aligning
00008391,superseded,superseded
00008392,vapor,vapor
00008393,hauled,hauled
00008394,treeline,treeline
00008395,brittle,brittle
00008396,expertise,expertise
00008397,pallid,pallid
00008398,interminable,interminable
00008399,distilled,distilled
00008400,thaw,thaw
00008401,reindeer,reindeer
00008402,heritability,heritability
00008403,crane,crane
00008404,gratitude,gratitude
00008405,trifle,trifle
00008406,ethnographer,ethnographer
00008407,chalk,chalk
00008408,tales,tales
00008409,disperse,disperse
00008410,cocktail,cocktail
00008411,testimonial,testimonial
00008412,implies,implies
00008413,flit,flit
00008414,conditioning,conditioning
00008415,divinity,divinity
00008416,waxing,waxing
00008417,jack,jack
00008418,automaton,automaton
00008419,wiseacre,wiseacre
00008420,foundations,foundations
00008421,cornstalk,cornstalk
00008422,luscious,luscious
00008423,validating,validating
00008424,registries,registries
00008425,necessitated,necessitated
00008426,offing,offing
00008427,neonatal,neonatal
00008428,nifty,nifty
00008429,outcrop,outcrop
00008430,intricacy,intricacy
00008431,ecologist,ecologist
00008432,weld,weld
00008433,tranquillity,tranquillity
00008434,architectural,architectural
00008435,exertion,exertion
00008436,imperial,imperial
00008437,co-ordinate,co-ordinate
00008438,alien,alien
00008439,inflame,inflame
00008440,notoriously,notoriously
00008441,toting,toting
00008442,obtaining,obtaining
00008443,inverted,inverted
00008444,loosely,loosely
00008445,subsidize,subsidize
00008446,immersing,immersing
00008447,groundwork,groundwork
00008448,inflect,inflect
00008449,collated,collated
00008450,multimedia,multimedia
00008451,decenter,decenter
00008452,commencing,commencing
00008453,compliance,compliance
00008454,scalpel,scalpel
00008455,compelling,compelling
00008456,weave,weave
00008457,fraternal,fraternal
00008458,eclectic,eclectic
00008459,reverence,reverence
00008460,centimeter,centimeter
00008461,ploughing,ploughing
00008462,microbe,microbe
00008463,aficionado,aficionado
00008464,climax,climax
00008465,meritocracy,meritocracy
00008466,ammonia,ammonia
00008467,sartorial,sartorial
00008468,specialise,specialise
00008469,outset,outset
00008470,attempting,attempting
00008471,delusive,delusive
00008472,glorify,glorify
00008473,extraterrestrial,extraterrestrial
00008474,grazing,grazing
00008475,adjunction,adjunction
00008476,hull,hull
00008477,intertwined,intertwined
00008478,sting,sting
00008479,dispatch,dispatch
00008480,octopus,octopus
00008481,validation,validation
00008482,intended,intended
00008483,telepathy,telepathy
00008484,schizophrenia,schizophrenia
00008485,grooves,grooves
00008486,luminescence,luminescence
00008487,tapestry,tapestry
00008488,anecdotal archive,anecdotal archive
00008489,administratively,administratively
00008490,gag,gag
00008491,scrawny,scrawny
00008492,homage,homage
00008493,sealed,sealed
00008494,trailblazer,trailblazer
00008495,struck,struck
00008496,manifold,manifold
00008497,triangular,triangular
00008498,engagement,engagement
00008499,serpent,serpent
00008500,replica,replica
00008501,chronicle,chronicle
00008502,courier,courier
00008503,sewage,sewage
00008504,thermo-sensing,thermo-sensing
00008505,tint,tint
00008506,descending,descending
00008507,showiest,showiest
00008508,articulate,articulate
00008509,priory,priory
00008510,tantalized,tantalized
00008511,intermittently,intermittently
00008512,accountancy,accountancy
00008513,brim,brim
00008514,conceived,conceived
00008515,kiln,kiln
00008516,agreeable,agreeable
00008517,swamped,swamped
00008518,plank,plank
00008519,creaky,creaky
00008520,conducting,conducting
00008521,sport scientist,sport scientist
00008522,beaked,beaked
00008523,flank,flank
00008524,contraption,contraption
00008525,insurmountable,insurmountable
00008526,dengue,dengue
00008527,tremor,tremor
00008528,curable,curable
00008529,invariance,invariance
00008530,wove,wove
00008531,Atlantic,Atlantic
00008532,ambivalent,ambivalent
00008533,align,align
00008534,mellow,mellow
00008535,criteria,criteria
00008536,freak,freak
00008537,utilise,utilise
00008538,menstruate,menstruate
00008539,ply,ply
00008540,nuance,nuance
00008541,potassium,potassium
00008542,contented,contented
00008543,drone,drone
00008544,exposition,exposition
00008545,methodology,methodology
00008546,instills,instills
00008547,coil,coil
00008548,graze,graze
00008549,sceptic,sceptic
00008550,porcelain,porcelain
00008551,brewing,brewing
00008552,eloquent,eloquent
00008553,annotate,annotate
00008554,twinkle,twinkle
00008555,doomed,doomed
00008556,monk,monk
00008557,correlate,correlate
00008558,frigid,frigid
00008559,impressionist,impressionist
00008560,equilibrium,equilibrium
00008561,antler,antler
00008562,indefinite,indefinite
00008563,dementia,dementia
00008564,taken for granted,taken for granted
00008565,by-product,by-product
00008566,boycott,boycott
00008567,ingrained,ingrained
00008568,deforestation,deforestation
00008569,monolith,monolith
00008570,venturing,venturing
00008571,manifestation,manifestation
00008572,fluctuated,fluctuated
00008573,tailored,tailored
00008574,contracting,contracting
00008575,bustle,bustle
00008576,trajectory,trajectory
00008577,bent,bent
00008578,entities,entities
00008579,connive,connive
00008580,silhouettes,silhouettes
00008581,secretive,secretive
00008582,water-filled,water-filled
00008583,accordance,accordance
00008584,out of concern,out of concern
00008585,archaeological,archaeological
00008586,cradle,cradle
00008587,inexorable,inexorable
00008588,stunt,stunt
00008589,squid,squid
00008590,oscillation,oscillation
00008591,Mesopotamians,Mesopotamians
00008592,rodent,rodent
00008593,imposed,imposed
00008594,sketched,sketched
00008595,commend,commend
00008596,defray,defray
00008597,ignite,ignite
00008598,arduous,arduous
00008599,epoch,epoch
00008600,calories,calories
00008601,enigmatic,enigmatic
00008602,axle,axle
00008603,wintriness,wintriness
00008604,endeavor,endeavor
00008605,undeterred,undeterred
00008606,splutter,splutter
00008607,shrivel,shrivel
00008608,scalpels,scalpels
00008609,colossus,colossus
00008610,perished,perished
00008611,blurred,blurred
00008612,dominated,dominated
00008613,multitudinous,multitudinous
00008614,well-considered,well-considered
00008615,caste,caste
00008616,characterise,characterise
00008617,savannah,savannah
00008618,focal,focal
00008619,mammoth,mammoth
00008620,interpersonal,interpersonal
00008621,equinoxes,equinoxes
00008622,vocal,vocal
00008623,flown,flown
00008624,expansive,expansive
00008625,converging,converging
00008626,swum,swum
00008627,begetter,begetter
00008628,toppling,toppling
00008629,demolished,demolished
00008630,trove,trove
00008631,asserting,asserting
00008632,olfaction,olfaction
00008633,ballast,ballast
00008634,zapper,zapper
00008635,onward,onward
00008636,conferences,conferences
00008637,bowstring,bowstring
00008638,phytochrome,phytochrome
00008639,quay,quay
00008640,endow,endow
00008641,cellular,cellular
00008642,glamorous,glamorous
00008643,spire,spire
00008644,gained,gained
00008645,testament,testament
00008646,luminous,luminous
00008647,tumble,tumble
00008648,Mesopotamia,Mesopotamia
00008649,motto,motto
00008650,sub-millimeter,sub-millimeter
00008651,chrysanthemums,chrysanthemums
00008652,welded,welded
00008653,gut,gut
00008654,thence,thence
00008655,monstrosity,monstrosity
00008656,administer,administer
00008657,drawn,drawn
00008658,streak,streak
00008659,correlation,correlation
00008660,commemoration,commemoration
00008661,brink,brink
00008662,pumped,pumped
00008663,mandates,mandates
00008664,panes,panes
00008665,revitalise,revitalise
00008666,regeneration,regeneration
00008667,shriveled,shriveled
00008668,sprang,sprang
00008669,neurological,neurological
00008670,authored,authored
00008671,leatherback,leatherback
00008672,by-catch,by-catch
00008673,vantage,vantage
00008674,appraisal,appraisal
00008675,catalyst,catalyst
00008676,wither,wither
00008677,multiply,multiply
00008678,contextual,contextual
00008679,reseeding,reseeding
00008680,screw,screw
00008681,spalsh,spalsh
00008682,orbits,orbits
00008683,consolidate,consolidate
00008684,plummet,plummet
00008685,residents,residents
00008686,psychic,psychic
00008687,descent,descent
00008688,permitted,permitted
00008689,rack,rack
00008690,outlive,outlive
00008691,synergy,synergy
00008692,steward,steward
00008693,salient,salient
00008694,voraciously,voraciously
00008695,faction,faction
00008696,wrench,wrench
00008697,emigrate,emigrate
00008698,compost,compost
00008699,reversion,reversion
00008700,deceptively,deceptively
00008701,adaptor,adaptor
00008702,metric,metric
00008703,sensory,sensory
00008704,designate,designate
00008705,propeller,propeller
00008706,erect,erect
00008707,cervix,cervix
00008708,obscure,obscure
00008709,complementing,complementing
00008710,commemorates,commemorates
00008711,foe,foe
00008712,warfare,warfare
00008713,goose-flesh,goose-flesh
00008714,mandate,mandate
00008715,interiorized,interiorized
00008716,aerobic,aerobic
00008717,wholesome,wholesome
00008718,numerical,numerical
00008719,revere,revere
00008720,apprehension,apprehension
00008721,thermodynamics,thermodynamics
00008722,banal,banal
00008723,clay,clay
00008724,fort,fort
00008725,tongues,tongues
00008726,consulting,consulting
00008727,meditation,meditation
00008728,celebrated,celebrated
00008729,rigging,rigging
00008730,bowel,bowel
00008731,fable,fable
00008732,hailstone,hailstone
00008733,dilute,dilute
00008734,culprit,culprit
00008735,Falkirk,Falkirk
00008736,confronted,confronted
00008737,extroverts,extroverts
00008738,gracious,gracious
00008739,hedgehogs,hedgehogs
00008740,maze,maze
00008741,antibiotics,antibiotics
00008742,distaste,distaste
00008743,unglamorous,unglamorous
00008744,stock-trading,stock-trading
00008745,stemmed,stemmed
00008746,decans,decans
00008747,demonstrated,demonstrated
00008748,forager,forager
00008749,embedded,embedded
00008750,fodder,fodder
00008751,hormones,hormones
00008752,beetle,beetle
00008753,canes,canes
00008754,coordinated,coordinated
