Root,Serial,Level,part_of_speech,Addition,Explaination,ExplainationE,ExplainationC
006331,06-006331-02-1,C2,adverb,-,,-,-
006332,06-006332-01-1,C2,adjective,-,,-,-
006334,06-006334-08-1,C2,noun,-,,-,-
006337,06-006337-12-1,C2,verb,-,,-,-
006339,06-006339-08-1,C2,noun,-,,-,-
006341,06-006341-08-1,C2,noun,-,,-,-
006343,06-006343-08-1,C2,noun,-,,-,-
006356,06-006356-08-1,C2,noun,-,,-,-
006357,06-006357-08-1,C2,noun,-,,-,-
006360,06-006360-01-1,C2,adjective,-,,-,-
006360,06-006360-01-2,C2,adjective,-,,-,-
006361,06-006361-08-1,C2,noun,-,,-,-
006363,06-006363-01-1,C2,adjective,-,,-,-
006363,06-006363-01-2,C2,adjective,-,,-,-
006368,06-006368-01-1,C2,adjective,-,,-,-
006371,06-006371-08-1,C2,noun,-,,-,-
006371,06-006371-08-2,C2,noun,-,,-,-
006374,06-006374-08-1,C2,noun,-,,-,-
006373,06-006373-01-1,C2,adjective,-,,-,-
006376,06-006376-01-1,C2,adjective,-,,-,-
006376,06-006376-01-2,C2,adjective,-,,-,-
006382,06-006382-08-1,C2,noun,-,,-,-
006382,06-006382-12-2,C2,verb,-,,-,-
006382,06-006382-12-3,C2,verb,-,,-,-
006386,06-006386-08-1,C2,noun,-,,-,-
006389,06-006389-12-1,C2,verb,-,,-,-
006390,06-006390-08-1,C2,noun,-,,-,-
006391,06-006391-01-1,C2,adjective,-,,-,-
006394,06-006394-08-1,C2,noun,-,,-,-
006394,06-006394-01-2,C2,adjective,-,,-,-
006398,06-006398-08-1,C2,noun,-,,-,-
006398,06-006398-08-2,C2,noun,-,,-,-
006398,06-006398-08-3,C2,noun,-,,-,-
006402,06-006402-02-1,C2,adverb,-,,-,-
006408,06-006408-08-1,C2,noun,-,,-,-
006409,06-006409-02-1,C2,adverb,-,,-,-
006411,06-006411-01-1,C2,adjective,-,,-,-
006415,06-006415-08-1,C2,noun,-,,-,-
006416,06-006416-01-1,C2,adjective,-,,-,-
006417,06-006417-12-1,C2,verb,-,,-,-
006420,06-006420-08-1,C2,noun,-,,-,-
006421,06-006421-02-1,C2,adverb,-,,-,-
006424,06-006424-12-1,C2,verb,-,,-,-
006426,06-006426-08-1,C2,noun,-,,-,-
006427,06-006427-08-1,C2,noun,-,,-,-
006427,06-006427-12-2,C2,verb,-,,-,-
006430,06-006430-01-1,C2,adjective,-,,-,-
006444,06-006444-08-1,C2,noun,-,,-,-
006447,06-006447-08-1,C2,noun,-,,-,-
006454,06-006454-01-1,C2,adjective,-,,-,-
006461,06-006461-12-1,C2,verb,-,,-,-
006464,06-006464-08-1,C2,noun,-,,-,-
006464,06-006464-08-2,C2,noun,-,,-,-
006465,06-006465-08-1,C2,noun,-,,-,-
006468,06-006468-12-1,C2,verb,-,,-,-
006473,06-006473-12-1,C2,verb,-,,-,-
006474,06-006474-01-1,C2,adjective,-,,-,-
006482,06-006482-08-1,C2,noun,-,,-,-
006487,06-006487-12-1,C2,verb,-,,-,-
006492,06-006492-08-1,C2,noun,-,,-,-
006516,06-006516-02-1,C2,adverb,-,,-,-
006518,06-006518-02-1,C2,adverb,-,,-,-
006520,06-006520-02-1,C2,adverb,-,,-,-
006526,06-006526-08-1,C2,noun,-,,-,-
006530,06-006530-01-1,C2,adjective,-,,-,-
006530,06-006530-01-2,C2,adjective,-,,-,-
006534,06-006534-02-1,C2,adverb,-,,-,-
006533,06-006533-02-1,C2,adverb,-,,-,-
006535,06-006535-02-1,C2,adverb,-,,-,-
006539,06-006539-01-1,C2,adjective,-,,-,-
006546,06-006546-12-1,C2,verb,-,,-,-
006548,06-006548-01-1,C2,adjective,-,,-,-
006549,06-006549-08-1,C2,noun,-,,-,-
006551,06-006551-02-1,C2,adverb,-,,-,-
006553,06-006553-01-1,C2,adjective,-,,-,-
006552,06-006552-08-1,C2,noun,-,,-,-
006556,06-006556-08-1,C2,noun,-,,-,-
006565,06-006565-08-1,C2,noun,-,,-,-
006566,06-006566-12-1,C2,verb,-,,-,-
006574,06-006574-08-1,C2,noun,-,,-,-
006578,06-006578-12-1,C2,verb,-,,-,-
006579,06-006579-08-1,C2,noun,-,,-,-
006579,06-006579-08-2,C2,noun,-,,-,-
006580,06-006580-01-1,C2,adjective,-,,-,-
006583,06-006583-12-1,C2,verb,-,,-,-
006592,06-006592-08-1,C2,noun,-,,-,-
006596,06-006596-08-1,C2,noun,-,,-,-
006598,06-006598-08-1,C2,noun,-,,-,-
006612,06-006612-08-1,C2,noun,-,,-,-
006614,06-006614-01-1,C2,adjective,-,,-,-
006618,06-006618-01-1,C2,adjective,-,,-,-
006622,06-006622-12-1,C2,verb,-,,-,-
006622,06-006622-08-2,C2,noun,-,,-,-
006622,06-006622-08-3,C2,noun,-,,-,-
006623,06-006623-08-1,C2,noun,-,,-,-
006624,06-006624-01-1,C2,adjective,-,,-,-
006624,06-006624-01-2,C2,adjective,-,,-,-
006625,06-006625-08-1,C2,noun,-,,-,-
006626,06-006626-01-1,C2,adjective,-,,-,-
006634,06-006634-08-1,C2,noun,-,,-,-
006645,06-006645-12-1,C2,verb,-,,-,-
007001,09-007001-01-1,-,-,-,,-,-
007002,09-007002-01-1,-,-,-,,-,-
007003,09-007003-01-1,-,-,-,,-,-
007004,09-007004-01-1,-,-,-,,-,-
007005,09-007005-01-1,-,-,-,,-,-
007006,09-007006-01-1,-,-,-,,-,-
007007,09-007007-01-1,-,-,-,,-,-
007008,09-007008-01-1,-,-,-,,-,-
007009,09-007009-01-1,-,-,-,,-,-
007010,09-007010-01-1,-,-,-,,-,-
007011,09-007011-01-1,-,-,-,,-,-
007012,09-007012-01-1,-,-,-,,-,-
007013,09-007013-01-1,-,-,-,,-,-
007014,09-007014-01-1,-,-,-,,-,-
007015,09-007015-01-1,-,-,-,,-,-
007016,09-007016-01-1,-,-,-,,-,-
007017,09-007017-01-1,-,-,-,,-,-
007018,09-007018-01-1,-,-,-,,-,-
007019,09-007019-01-1,-,-,-,,-,-
007020,09-007020-01-1,-,-,-,,-,-
007021,09-007021-01-1,-,-,-,,-,-
007022,09-007022-01-1,-,-,-,,-,-
007023,09-007023-01-1,-,-,-,,-,-
007024,09-007024-01-1,-,-,-,,-,-
007025,09-007025-01-1,-,-,-,,-,-
007026,09-007026-01-1,-,-,-,,-,-
007027,09-007027-01-1,-,-,-,,-,-
007028,09-007028-01-1,-,-,-,,-,-
007029,09-007029-01-1,-,-,-,,-,-
007030,09-007030-01-1,-,-,-,,-,-
007031,09-007031-01-1,-,-,-,,-,-
007032,09-007032-01-1,-,-,-,,-,-
007033,09-007033-01-1,-,-,-,,-,-
007034,09-007034-01-1,-,-,-,,-,-
007035,09-007035-01-1,-,-,-,,-,-
007036,09-007036-01-1,-,-,-,,-,-
007037,09-007037-01-1,-,-,-,,-,-
007038,09-007038-01-1,-,-,-,,-,-
007039,09-007039-01-1,-,-,-,,-,-
007040,09-007040-01-1,-,-,-,,-,-
007041,09-007041-01-1,-,-,-,,-,-
007042,09-007042-01-1,-,-,-,,-,-
007043,09-007043-01-1,-,-,-,,-,-
007044,09-007044-01-1,-,-,-,,-,-
007045,09-007045-01-1,-,-,-,,-,-
007046,09-007046-01-1,-,-,-,,-,-
007047,09-007047-01-1,-,-,-,,-,-
007048,09-007048-01-1,-,-,-,,-,-
007049,09-007049-01-1,-,-,-,,-,-
007050,09-007050-01-1,-,-,-,,-,-
007051,09-007051-01-1,-,-,-,,-,-
007052,09-007052-01-1,-,-,-,,-,-
007053,09-007053-01-1,-,-,-,,-,-
007054,09-007054-01-1,-,-,-,,-,-
007055,09-007055-01-1,-,-,-,,-,-
007056,09-007056-01-1,-,-,-,,-,-
007057,09-007057-01-1,-,-,-,,-,-
007058,09-007058-01-1,-,-,-,,-,-
007059,09-007059-01-1,-,-,-,,-,-
007060,09-007060-01-1,-,-,-,,-,-
007061,09-007061-01-1,-,-,-,,-,-
007062,09-007062-01-1,-,-,-,,-,-
007063,09-007063-01-1,-,-,-,,-,-
007064,09-007064-01-1,-,-,-,,-,-
007065,09-007065-01-1,-,-,-,,-,-
007066,09-007066-01-1,-,-,-,,-,-
007067,09-007067-01-1,-,-,-,,-,-
007068,09-007068-01-1,-,-,-,,-,-
007069,09-007069-01-1,-,-,-,,-,-
007070,09-007070-01-1,-,-,-,,-,-
007071,09-007071-01-1,-,-,-,,-,-
007072,09-007072-01-1,-,-,-,,-,-
007073,09-007073-01-1,-,-,-,,-,-
007074,09-007074-01-1,-,-,-,,-,-
007075,09-007075-01-1,-,-,-,,-,-
007076,09-007076-01-1,-,-,-,,-,-
007077,09-007077-01-1,-,-,-,,-,-
007078,09-007078-01-1,-,-,-,,-,-
007079,09-007079-01-1,-,-,-,,-,-
007080,09-007080-01-1,-,-,-,,-,-
007081,09-007081-01-1,-,-,-,,-,-
007082,09-007082-01-1,-,-,-,,-,-
007083,09-007083-01-1,-,-,-,,-,-
007084,09-007084-01-1,-,-,-,,-,-
007085,09-007085-01-1,-,-,-,,-,-
007086,09-007086-01-1,-,-,-,,-,-
007087,09-007087-01-1,-,-,-,,-,-
007088,09-007088-01-1,-,-,-,,-,-
007089,09-007089-01-1,-,-,-,,-,-
007090,09-007090-01-1,-,-,-,,-,-
007091,09-007091-01-1,-,-,-,,-,-
007092,09-007092-01-1,-,-,-,,-,-
007093,09-007093-01-1,-,-,-,,-,-
007094,09-007094-01-1,-,-,-,,-,-
007095,09-007095-01-1,-,-,-,,-,-
007096,09-007096-01-1,-,-,-,,-,-
007097,09-007097-01-1,-,-,-,,-,-
007098,09-007098-01-1,-,-,-,,-,-
007099,09-007099-01-1,-,-,-,,-,-
007100,09-007100-01-1,-,-,-,,-,-
007101,09-007101-01-1,-,-,-,,-,-
007102,09-007102-01-1,-,-,-,,-,-
007103,09-007103-01-1,-,-,-,,-,-
007104,09-007104-01-1,-,-,-,,-,-
007105,09-007105-01-1,-,-,-,,-,-
007106,09-007106-01-1,-,-,-,,-,-
007107,09-007107-01-1,-,-,-,,-,-
007108,09-007108-01-1,-,-,-,,-,-
007109,09-007109-01-1,-,-,-,,-,-
007110,09-007110-01-1,-,-,-,,-,-
007111,09-007111-01-1,-,-,-,,-,-
007112,09-007112-01-1,-,-,-,,-,-
007113,09-007113-01-1,-,-,-,,-,-
007114,09-007114-01-1,-,-,-,,-,-
007115,09-007115-01-1,-,-,-,,-,-
007116,09-007116-01-1,-,-,-,,-,-
007117,09-007117-01-1,-,-,-,,-,-
007118,09-007118-01-1,-,-,-,,-,-
007119,09-007119-01-1,-,-,-,,-,-
007120,09-007120-01-1,-,-,-,,-,-
007121,09-007121-01-1,-,-,-,,-,-
007122,09-007122-01-1,-,-,-,,-,-
007123,09-007123-01-1,-,-,-,,-,-
007124,09-007124-01-1,-,-,-,,-,-
007125,09-007125-01-1,-,-,-,,-,-
007126,09-007126-01-1,-,-,-,,-,-
007127,09-007127-01-1,-,-,-,,-,-
007128,09-007128-01-1,-,-,-,,-,-
007129,09-007129-01-1,-,-,-,,-,-
007130,09-007130-01-1,-,-,-,,-,-
007131,09-007131-01-1,-,-,-,,-,-
007132,09-007132-01-1,-,-,-,,-,-
007133,09-007133-01-1,-,-,-,,-,-
007134,09-007134-01-1,-,-,-,,-,-
007135,09-007135-01-1,-,-,-,,-,-
007136,09-007136-01-1,-,-,-,,-,-
007137,09-007137-01-1,-,-,-,,-,-
007138,09-007138-01-1,-,-,-,,-,-
007139,09-007139-01-1,-,-,-,,-,-
007140,09-007140-01-1,-,-,-,,-,-
007141,09-007141-01-1,-,-,-,,-,-
007142,09-007142-01-1,-,-,-,,-,-
007143,09-007143-01-1,-,-,-,,-,-
007144,09-007144-01-1,-,-,-,,-,-
007145,09-007145-01-1,-,-,-,,-,-
007146,09-007146-01-1,-,-,-,,-,-
007147,09-007147-01-1,-,-,-,,-,-
007148,09-007148-01-1,-,-,-,,-,-
007149,09-007149-01-1,-,-,-,,-,-
007150,09-007150-01-1,-,-,-,,-,-
007151,09-007151-01-1,-,-,-,,-,-
007152,09-007152-01-1,-,-,-,,-,-
007153,09-007153-01-1,-,-,-,,-,-
007154,09-007154-01-1,-,-,-,,-,-
007155,09-007155-01-1,-,-,-,,-,-
007156,09-007156-01-1,-,-,-,,-,-
007157,09-007157-01-1,-,-,-,,-,-
007158,09-007158-01-1,-,-,-,,-,-
007159,09-007159-01-1,-,-,-,,-,-
007160,09-007160-01-1,-,-,-,,-,-
007161,09-007161-01-1,-,-,-,,-,-
007162,09-007162-01-1,-,-,-,,-,-
007163,09-007163-01-1,-,-,-,,-,-
007164,09-007164-01-1,-,-,-,,-,-
007165,09-007165-01-1,-,-,-,,-,-
007166,09-007166-01-1,-,-,-,,-,-
007167,09-007167-01-1,-,-,-,,-,-
007168,09-007168-01-1,-,-,-,,-,-
007169,09-007169-01-1,-,-,-,,-,-
007170,09-007170-01-1,-,-,-,,-,-
007171,09-007171-01-1,-,-,-,,-,-
007172,09-007172-01-1,-,-,-,,-,-
007173,09-007173-01-1,-,-,-,,-,-
007174,09-007174-01-1,-,-,-,,-,-
007175,09-007175-01-1,-,-,-,,-,-
007176,09-007176-01-1,-,-,-,,-,-
007177,09-007177-01-1,-,-,-,,-,-
007178,09-007178-01-1,-,-,-,,-,-
007179,09-007179-01-1,-,-,-,,-,-
007180,09-007180-01-1,-,-,-,,-,-
007181,09-007181-01-1,-,-,-,,-,-
007182,09-007182-01-1,-,-,-,,-,-
007183,09-007183-01-1,-,-,-,,-,-
007184,09-007184-01-1,-,-,-,,-,-
007185,09-007185-01-1,-,-,-,,-,-
007186,09-007186-01-1,-,-,-,,-,-
007187,09-007187-01-1,-,-,-,,-,-
007188,09-007188-01-1,-,-,-,,-,-
007189,09-007189-01-1,-,-,-,,-,-
007190,09-007190-01-1,-,-,-,,-,-
007191,09-007191-01-1,-,-,-,,-,-
007192,09-007192-01-1,-,-,-,,-,-
007193,09-007193-01-1,-,-,-,,-,-
007194,09-007194-01-1,-,-,-,,-,-
007195,09-007195-01-1,-,-,-,,-,-
007196,09-007196-01-1,-,-,-,,-,-
007197,09-007197-01-1,-,-,-,,-,-
007198,09-007198-01-1,-,-,-,,-,-
007199,09-007199-01-1,-,-,-,,-,-
007200,09-007200-01-1,-,-,-,,-,-
007201,09-007201-01-1,-,-,-,,-,-
007202,09-007202-01-1,-,-,-,,-,-
007203,09-007203-01-1,-,-,-,,-,-
007204,09-007204-01-1,-,-,-,,-,-
007205,09-007205-01-1,-,-,-,,-,-
007206,09-007206-01-1,-,-,-,,-,-
007207,09-007207-01-1,-,-,-,,-,-
007208,09-007208-01-1,-,-,-,,-,-
007209,09-007209-01-1,-,-,-,,-,-
007210,09-007210-01-1,-,-,-,,-,-
007211,09-007211-01-1,-,-,-,,-,-
007212,09-007212-01-1,-,-,-,,-,-
007213,09-007213-01-1,-,-,-,,-,-
007214,09-007214-01-1,-,-,-,,-,-
007215,09-007215-01-1,-,-,-,,-,-
007216,09-007216-01-1,-,-,-,,-,-
007217,09-007217-01-1,-,-,-,,-,-
007218,09-007218-01-1,-,-,-,,-,-
007219,09-007219-01-1,-,-,-,,-,-
007220,09-007220-01-1,-,-,-,,-,-
007221,09-007221-01-1,-,-,-,,-,-
007222,09-007222-01-1,-,-,-,,-,-
007223,09-007223-01-1,-,-,-,,-,-
007224,09-007224-01-1,-,-,-,,-,-
007225,09-007225-01-1,-,-,-,,-,-
007226,09-007226-01-1,-,-,-,,-,-
007227,09-007227-01-1,-,-,-,,-,-
007228,09-007228-01-1,-,-,-,,-,-
007229,09-007229-01-1,-,-,-,,-,-
007230,09-007230-01-1,-,-,-,,-,-
007231,09-007231-01-1,-,-,-,,-,-
007232,09-007232-01-1,-,-,-,,-,-
007233,09-007233-01-1,-,-,-,,-,-
007234,09-007234-01-1,-,-,-,,-,-
007235,09-007235-01-1,-,-,-,,-,-
007236,09-007236-01-1,-,-,-,,-,-
007237,09-007237-01-1,-,-,-,,-,-
007238,09-007238-01-1,-,-,-,,-,-
007239,09-007239-01-1,-,-,-,,-,-
007240,09-007240-01-1,-,-,-,,-,-
007241,09-007241-01-1,-,-,-,,-,-
007242,09-007242-01-1,-,-,-,,-,-
007243,09-007243-01-1,-,-,-,,-,-
007244,09-007244-01-1,-,-,-,,-,-
007245,09-007245-01-1,-,-,-,,-,-
007246,09-007246-01-1,-,-,-,,-,-
007247,09-007247-01-1,-,-,-,,-,-
007248,09-007248-01-1,-,-,-,,-,-
007249,09-007249-01-1,-,-,-,,-,-
007250,09-007250-01-1,-,-,-,,-,-
007251,09-007251-01-1,-,-,-,,-,-
007252,09-007252-01-1,-,-,-,,-,-
007253,09-007253-01-1,-,-,-,,-,-
007254,09-007254-01-1,-,-,-,,-,-
007255,09-007255-01-1,-,-,-,,-,-
007256,09-007256-01-1,-,-,-,,-,-
007257,09-007257-01-1,-,-,-,,-,-
007258,09-007258-01-1,-,-,-,,-,-
007259,09-007259-01-1,-,-,-,,-,-
007260,09-007260-01-1,-,-,-,,-,-
007261,09-007261-01-1,-,-,-,,-,-
007262,09-007262-01-1,-,-,-,,-,-
007263,09-007263-01-1,-,-,-,,-,-
007264,09-007264-01-1,-,-,-,,-,-
007265,09-007265-01-1,-,-,-,,-,-
007266,09-007266-01-1,-,-,-,,-,-
007267,09-007267-01-1,-,-,-,,-,-
007268,09-007268-01-1,-,-,-,,-,-
007269,09-007269-01-1,-,-,-,,-,-
007270,09-007270-01-1,-,-,-,,-,-
007271,09-007271-01-1,-,-,-,,-,-
007272,09-007272-01-1,-,-,-,,-,-
007273,09-007273-01-1,-,-,-,,-,-
007274,09-007274-01-1,-,-,-,,-,-
007275,09-007275-01-1,-,-,-,,-,-
007276,09-007276-01-1,-,-,-,,-,-
007277,09-007277-01-1,-,-,-,,-,-
007278,09-007278-01-1,-,-,-,,-,-
007279,09-007279-01-1,-,-,-,,-,-
007280,09-007280-01-1,-,-,-,,-,-
007281,09-007281-01-1,-,-,-,,-,-
007282,09-007282-01-1,-,-,-,,-,-
007283,09-007283-01-1,-,-,-,,-,-
007284,09-007284-01-1,-,-,-,,-,-
007285,09-007285-01-1,-,-,-,,-,-
007286,09-007286-01-1,-,-,-,,-,-
007287,09-007287-01-1,-,-,-,,-,-
007288,09-007288-01-1,-,-,-,,-,-
007289,09-007289-01-1,-,-,-,,-,-
007290,09-007290-01-1,-,-,-,,-,-
007291,09-007291-01-1,-,-,-,,-,-
007292,09-007292-01-1,-,-,-,,-,-
007293,09-007293-01-1,-,-,-,,-,-
007294,09-007294-01-1,-,-,-,,-,-
007295,09-007295-01-1,-,-,-,,-,-
007296,09-007296-01-1,-,-,-,,-,-
007297,09-007297-01-1,-,-,-,,-,-
007298,09-007298-01-1,-,-,-,,-,-
007299,09-007299-01-1,-,-,-,,-,-
007300,09-007300-01-1,-,-,-,,-,-
007301,09-007301-01-1,-,-,-,,-,-
007302,09-007302-01-1,-,-,-,,-,-
007303,09-007303-01-1,-,-,-,,-,-
007304,09-007304-01-1,-,-,-,,-,-
007305,09-007305-01-1,-,-,-,,-,-
007306,09-007306-01-1,-,-,-,,-,-
007307,09-007307-01-1,-,-,-,,-,-
007308,09-007308-01-1,-,-,-,,-,-
007309,09-007309-01-1,-,-,-,,-,-
007310,09-007310-01-1,-,-,-,,-,-
007311,09-007311-01-1,-,-,-,,-,-
007312,09-007312-01-1,-,-,-,,-,-
007313,09-007313-01-1,-,-,-,,-,-
007314,09-007314-01-1,-,-,-,,-,-
007315,09-007315-01-1,-,-,-,,-,-
007316,09-007316-01-1,-,-,-,,-,-
007317,09-007317-01-1,-,-,-,,-,-
007318,09-007318-01-1,-,-,-,,-,-
007319,09-007319-01-1,-,-,-,,-,-
007320,09-007320-01-1,-,-,-,,-,-
007321,09-007321-01-1,-,-,-,,-,-
007322,09-007322-01-1,-,-,-,,-,-
007323,09-007323-01-1,-,-,-,,-,-
007324,09-007324-01-1,-,-,-,,-,-
007325,09-007325-01-1,-,-,-,,-,-
007326,09-007326-01-1,-,-,-,,-,-
007327,09-007327-01-1,-,-,-,,-,-
007328,09-007328-01-1,-,-,-,,-,-
007329,09-007329-01-1,-,-,-,,-,-
007330,09-007330-01-1,-,-,-,,-,-
007331,09-007331-01-1,-,-,-,,-,-
007332,09-007332-01-1,-,-,-,,-,-
007333,09-007333-01-1,-,-,-,,-,-
007334,09-007334-01-1,-,-,-,,-,-
007335,09-007335-01-1,-,-,-,,-,-
007336,09-007336-01-1,-,-,-,,-,-
007337,09-007337-01-1,-,-,-,,-,-
007338,09-007338-01-1,-,-,-,,-,-
007339,09-007339-01-1,-,-,-,,-,-
007340,09-007340-01-1,-,-,-,,-,-
007341,09-007341-01-1,-,-,-,,-,-
007342,09-007342-01-1,-,-,-,,-,-
007343,09-007343-01-1,-,-,-,,-,-
007344,09-007344-01-1,-,-,-,,-,-
007345,09-007345-01-1,-,-,-,,-,-
007346,09-007346-01-1,-,-,-,,-,-
007347,09-007347-01-1,-,-,-,,-,-
007348,09-007348-01-1,-,-,-,,-,-
007349,09-007349-01-1,-,-,-,,-,-
007350,09-007350-01-1,-,-,-,,-,-
007351,09-007351-01-1,-,-,-,,-,-
007352,09-007352-01-1,-,-,-,,-,-
007353,09-007353-01-1,-,-,-,,-,-
007354,09-007354-01-1,-,-,-,,-,-
007355,09-007355-01-1,-,-,-,,-,-
007356,09-007356-01-1,-,-,-,,-,-
007357,09-007357-01-1,-,-,-,,-,-
007358,09-007358-01-1,-,-,-,,-,-
007359,09-007359-01-1,-,-,-,,-,-
007360,09-007360-01-1,-,-,-,,-,-
007361,09-007361-01-1,-,-,-,,-,-
007362,09-007362-01-1,-,-,-,,-,-
007363,09-007363-01-1,-,-,-,,-,-
007364,09-007364-01-1,-,-,-,,-,-
007365,09-007365-01-1,-,-,-,,-,-
007366,09-007366-01-1,-,-,-,,-,-
007367,09-007367-01-1,-,-,-,,-,-
007368,09-007368-01-1,-,-,-,,-,-
007369,09-007369-01-1,-,-,-,,-,-
007370,09-007370-01-1,-,-,-,,-,-
007371,09-007371-01-1,-,-,-,,-,-
007372,09-007372-01-1,-,-,-,,-,-
007373,09-007373-01-1,-,-,-,,-,-
007374,09-007374-01-1,-,-,-,,-,-
007375,09-007375-01-1,-,-,-,,-,-
007376,09-007376-01-1,-,-,-,,-,-
007377,09-007377-01-1,-,-,-,,-,-
007378,09-007378-01-1,-,-,-,,-,-
007379,09-007379-01-1,-,-,-,,-,-
007380,09-007380-01-1,-,-,-,,-,-
007381,09-007381-01-1,-,-,-,,-,-
007382,09-007382-01-1,-,-,-,,-,-
007383,09-007383-01-1,-,-,-,,-,-
007384,09-007384-01-1,-,-,-,,-,-
007385,09-007385-01-1,-,-,-,,-,-
007386,09-007386-01-1,-,-,-,,-,-
007387,09-007387-01-1,-,-,-,,-,-
007388,09-007388-01-1,-,-,-,,-,-
007389,09-007389-01-1,-,-,-,,-,-
007390,09-007390-01-1,-,-,-,,-,-
007391,09-007391-01-1,-,-,-,,-,-
007392,09-007392-01-1,-,-,-,,-,-
007393,09-007393-01-1,-,-,-,,-,-
007394,09-007394-01-1,-,-,-,,-,-
007395,09-007395-01-1,-,-,-,,-,-
007396,09-007396-01-1,-,-,-,,-,-
007397,09-007397-01-1,-,-,-,,-,-
007398,09-007398-01-1,-,-,-,,-,-
007399,09-007399-01-1,-,-,-,,-,-
007400,09-007400-01-1,-,-,-,,-,-
007401,09-007401-01-1,-,-,-,,-,-
007402,09-007402-01-1,-,-,-,,-,-
007403,09-007403-01-1,-,-,-,,-,-
007404,09-007404-01-1,-,-,-,,-,-
007405,09-007405-01-1,-,-,-,,-,-
007406,09-007406-01-1,-,-,-,,-,-
007407,09-007407-01-1,-,-,-,,-,-
007408,09-007408-01-1,-,-,-,,-,-
007409,09-007409-01-1,-,-,-,,-,-
007410,09-007410-01-1,-,-,-,,-,-
007411,09-007411-01-1,-,-,-,,-,-
007412,09-007412-01-1,-,-,-,,-,-
007413,09-007413-01-1,-,-,-,,-,-
007414,09-007414-01-1,-,-,-,,-,-
007415,09-007415-01-1,-,-,-,,-,-
007416,09-007416-01-1,-,-,-,,-,-
007417,09-007417-01-1,-,-,-,,-,-
007418,09-007418-01-1,-,-,-,,-,-
007419,09-007419-01-1,-,-,-,,-,-
007420,09-007420-01-1,-,-,-,,-,-
007421,09-007421-01-1,-,-,-,,-,-
007422,09-007422-01-1,-,-,-,,-,-
007423,09-007423-01-1,-,-,-,,-,-
007424,09-007424-01-1,-,-,-,,-,-
007425,09-007425-01-1,-,-,-,,-,-
007426,09-007426-01-1,-,-,-,,-,-
007427,09-007427-01-1,-,-,-,,-,-
007428,09-007428-01-1,-,-,-,,-,-
007429,09-007429-01-1,-,-,-,,-,-
007430,09-007430-01-1,-,-,-,,-,-
007431,09-007431-01-1,-,-,-,,-,-
007432,09-007432-01-1,-,-,-,,-,-
007433,09-007433-01-1,-,-,-,,-,-
007434,09-007434-01-1,-,-,-,,-,-
007435,09-007435-01-1,-,-,-,,-,-
007436,09-007436-01-1,-,-,-,,-,-
007437,09-007437-01-1,-,-,-,,-,-
007438,09-007438-01-1,-,-,-,,-,-
007439,09-007439-01-1,-,-,-,,-,-
007440,09-007440-01-1,-,-,-,,-,-
007441,09-007441-01-1,-,-,-,,-,-
007442,09-007442-01-1,-,-,-,,-,-
007443,09-007443-01-1,-,-,-,,-,-
007444,09-007444-01-1,-,-,-,,-,-
007445,09-007445-01-1,-,-,-,,-,-
007446,09-007446-01-1,-,-,-,,-,-
007447,09-007447-01-1,-,-,-,,-,-
007448,09-007448-01-1,-,-,-,,-,-
007449,09-007449-01-1,-,-,-,,-,-
007450,09-007450-01-1,-,-,-,,-,-
007451,09-007451-01-1,-,-,-,,-,-
007452,09-007452-01-1,-,-,-,,-,-
007453,09-007453-01-1,-,-,-,,-,-
007454,09-007454-01-1,-,-,-,,-,-
007455,09-007455-01-1,-,-,-,,-,-
007456,09-007456-01-1,-,-,-,,-,-
007457,09-007457-01-1,-,-,-,,-,-
007458,09-007458-01-1,-,-,-,,-,-
007459,09-007459-01-1,-,-,-,,-,-
007460,09-007460-01-1,-,-,-,,-,-
007461,09-007461-01-1,-,-,-,,-,-
007462,09-007462-01-1,-,-,-,,-,-
007463,09-007463-01-1,-,-,-,,-,-
007464,09-007464-01-1,-,-,-,,-,-
007465,09-007465-01-1,-,-,-,,-,-
007466,09-007466-01-1,-,-,-,,-,-
007467,09-007467-01-1,-,-,-,,-,-
007468,09-007468-01-1,-,-,-,,-,-
007469,09-007469-01-1,-,-,-,,-,-
007470,09-007470-01-1,-,-,-,,-,-
007471,09-007471-01-1,-,-,-,,-,-
007472,09-007472-01-1,-,-,-,,-,-
007473,09-007473-01-1,-,-,-,,-,-
007474,09-007474-01-1,-,-,-,,-,-
007475,09-007475-01-1,-,-,-,,-,-
007476,09-007476-01-1,-,-,-,,-,-
007477,09-007477-01-1,-,-,-,,-,-
007478,09-007478-01-1,-,-,-,,-,-
007479,09-007479-01-1,-,-,-,,-,-
007480,09-007480-01-1,-,-,-,,-,-
007481,09-007481-01-1,-,-,-,,-,-
007482,09-007482-01-1,-,-,-,,-,-
007483,09-007483-01-1,-,-,-,,-,-
007484,09-007484-01-1,-,-,-,,-,-
007485,09-007485-01-1,-,-,-,,-,-
007486,09-007486-01-1,-,-,-,,-,-
007487,09-007487-01-1,-,-,-,,-,-
007488,09-007488-01-1,-,-,-,,-,-
007489,09-007489-01-1,-,-,-,,-,-
007490,09-007490-01-1,-,-,-,,-,-
007491,09-007491-01-1,-,-,-,,-,-
007492,09-007492-01-1,-,-,-,,-,-
007493,09-007493-01-1,-,-,-,,-,-
007494,09-007494-01-1,-,-,-,,-,-
007495,09-007495-01-1,-,-,-,,-,-
